club,shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
CSKA Moscow,9.833333333333334,9.75,9.833333333333334,12.833333333333334,10.11111111111111,11.333333333333334,13.555555555555555,12.333333333333334,13.555555555555555,5.333333333333333,13.666666666666666,2.047619047619048,7.0,2.6666666666666665,1572.0
Watford,8.416666666666668,10.166666666666666,9.11111111111111,13.000000000000002,10.333333333333334,13.111111111111112,14.444444444444445,12.5,13.777777777777777,7.5,13.333333333333334,2.1904761904761907,7.833333333333333,2.0,1413.0
Cardiff,6.416666666666667,8.166666666666666,8.111111111111112,13.0,10.444444444444445,10.777777777777777,13.888888888888891,11.5,15.777777777777777,8.333333333333334,14.0,2.380952380952381,8.166666666666666,2.3333333333333335,1472.0
Blackburn,7.166666666666666,10.0,9.444444444444446,12.499999999999998,10.333333333333332,12.0,13.222222222222223,11.666666666666668,15.222222222222223,7.166666666666666,13.333333333333334,1.9047619047619049,8.5,2.3333333333333335,1459.0
Rangers,6.416666666666667,9.416666666666668,8.0,13.833333333333334,11.111111111111109,12.0,13.888888888888888,12.5,14.222222222222221,6.833333333333333,12.333333333333334,2.1904761904761907,7.666666666666667,1.6666666666666667,1750.0
Trabzonspor,7.416666666666667,9.666666666666668,8.0,13.833333333333334,10.11111111111111,13.0,13.888888888888891,12.333333333333332,13.888888888888891,7.166666666666667,13.666666666666666,2.0952380952380953,7.333333333333333,2.0,1605.0
Shakhtar,7.583333333333333,9.583333333333334,10.38888888888889,12.333333333333334,9.555555555555555,12.444444444444445,13.888888888888888,11.166666666666668,14.666666666666666,7.0,14.0,1.4761904761904763,7.166666666666666,2.3333333333333335,1714.0
Başakşehir FK,8.333333333333334,9.583333333333332,8.88888888888889,13.583333333333334,9.777777777777779,10.444444444444445,13.222222222222221,12.833333333333332,13.444444444444445,7.5,13.333333333333334,2.0,6.833333333333333,1.6666666666666667,1156.0
Galatasaray,8.833333333333332,11.583333333333334,9.499999999999998,13.416666666666668,11.222222222222223,11.555555555555555,14.777777777777779,13.833333333333334,12.666666666666666,7.5,13.333333333333334,2.1904761904761902,8.166666666666666,2.0,1524.0
Fenerbahçe,7.333333333333333,10.583333333333334,9.277777777777777,13.083333333333334,10.222222222222221,13.444444444444445,13.444444444444445,11.0,14.666666666666666,6.666666666666666,12.0,2.0952380952380953,7.5,2.3333333333333335,1608.0
Zenit,9.416666666666666,10.25,9.61111111111111,13.916666666666666,10.666666666666666,12.333333333333334,14.333333333333334,12.166666666666668,14.555555555555557,7.333333333333334,13.333333333333334,1.8571428571428572,8.333333333333334,2.0,1685.0
Spartak Moscow,9.249999999999998,11.416666666666668,9.833333333333334,13.166666666666668,9.999999999999998,12.666666666666666,13.555555555555557,12.333333333333334,15.333333333333334,8.166666666666666,14.333333333333334,2.142857142857143,6.666666666666667,3.0,1530.0
Dynamo Kyiv,5.333333333333334,8.916666666666668,8.777777777777779,12.333333333333332,10.555555555555555,12.777777777777777,12.0,11.666666666666668,14.0,6.333333333333334,12.0,2.476190476190476,7.833333333333333,2.6666666666666665,1669.0
Brentford,6.0,9.916666666666666,7.166666666666667,14.083333333333332,11.111111111111112,10.555555555555555,13.777777777777777,12.833333333333332,15.444444444444443,8.166666666666666,13.666666666666666,2.0952380952380953,8.833333333333334,2.6666666666666665,1624.0
Nottm Forest,7.666666666666666,8.583333333333332,8.166666666666666,13.166666666666666,11.0,11.555555555555557,14.0,10.833333333333332,13.777777777777779,8.833333333333332,11.333333333333334,2.0,8.833333333333332,3.0,1156.0
Swansea,5.666666666666667,8.666666666666666,8.5,12.75,9.777777777777777,11.0,12.555555555555555,11.666666666666666,13.111111111111109,6.833333333333333,12.333333333333334,1.8095238095238095,7.333333333333333,1.3333333333333333,1515.0
Fatih Karagümrük,8.416666666666668,8.416666666666666,8.944444444444445,13.333333333333334,10.555555555555555,9.555555555555555,13.444444444444443,13.166666666666666,13.0,5.333333333333333,14.0,1.7142857142857142,6.333333333333333,2.3333333333333335,1437.0
Alanyaspor,8.083333333333334,10.583333333333334,10.222222222222223,13.416666666666666,10.222222222222223,10.777777777777777,13.333333333333334,12.166666666666666,13.555555555555555,6.833333333333333,14.666666666666666,1.9999999999999998,8.166666666666666,2.0,1482.0
Bristol City,8.25,10.166666666666666,9.722222222222221,12.0,9.999999999999998,12.333333333333334,12.666666666666666,12.333333333333334,12.777777777777777,7.833333333333333,14.0,4.571428571428571,7.0,3.6666666666666665,1156.0
Middlesbrough,8.25,9.666666666666666,10.277777777777779,12.833333333333334,9.555555555555555,11.666666666666666,13.0,12.666666666666668,12.888888888888891,6.166666666666667,13.0,2.047619047619048,6.333333333333333,2.0,1443.0
Stoke,7.083333333333334,10.416666666666666,9.388888888888888,13.083333333333332,8.777777777777777,10.0,13.111111111111109,13.333333333333334,13.666666666666666,8.333333333333332,14.666666666666666,2.0952380952380953,6.666666666666667,2.0,1526.0
Krasnodar,10.0,10.416666666666668,9.888888888888888,12.833333333333334,10.000000000000002,12.111111111111112,13.333333333333334,11.166666666666666,13.0,6.166666666666667,13.333333333333334,2.0952380952380953,7.333333333333333,2.6666666666666665,1406.0
Yeni Malatyaspor,5.416666666666667,9.0,6.833333333333333,14.0,9.555555555555555,12.666666666666666,14.222222222222223,11.833333333333334,14.777777777777777,5.833333333333333,13.0,2.1904761904761907,8.333333333333334,2.3333333333333335,1250.0
Dinamo,6.666666666666667,10.833333333333334,9.111111111111112,13.666666666666666,10.333333333333334,11.555555555555557,14.0,12.5,14.777777777777777,6.166666666666667,13.333333333333334,2.238095238095238,8.5,1.3333333333333333,1686.0
Hatayspor,5.833333333333333,8.5,7.944444444444444,13.166666666666668,9.444444444444445,11.888888888888888,13.444444444444445,11.5,12.888888888888891,7.5,13.0,1.9047619047619049,7.666666666666667,2.0,1421.0
FC København,6.916666666666667,11.333333333333334,9.777777777777779,13.166666666666666,9.222222222222223,11.666666666666666,13.555555555555557,13.333333333333332,13.666666666666666,8.5,13.333333333333334,2.238095238095238,7.666666666666667,2.3333333333333335,1587.0
QPR,7.75,10.666666666666666,9.611111111111112,11.833333333333334,10.555555555555555,11.222222222222223,14.0,11.833333333333332,13.555555555555555,6.833333333333333,14.333333333333334,2.1904761904761902,7.166666666666667,1.6666666666666667,1428.0
Birmingham,7.416666666666667,9.166666666666668,9.055555555555555,12.416666666666668,10.333333333333334,10.555555555555555,13.666666666666666,11.833333333333334,13.888888888888891,7.333333333333333,13.666666666666666,2.142857142857143,8.166666666666666,2.3333333333333335,1498.0
Partizan,7.0,9.75,8.277777777777777,12.75,9.444444444444445,12.888888888888891,13.0,11.5,13.555555555555555,5.833333333333333,10.666666666666666,2.142857142857143,7.833333333333333,1.6666666666666667,1685.0
PAOK,8.083333333333332,9.416666666666666,9.666666666666668,13.0,10.0,11.111111111111109,13.444444444444445,12.333333333333334,14.333333333333334,8.166666666666666,14.0,1.9523809523809523,7.833333333333333,2.6666666666666665,1598.0
Olympiakos,6.25,9.583333333333332,8.666666666666666,14.25,10.333333333333332,12.444444444444443,14.555555555555555,12.5,14.333333333333334,6.666666666666667,14.333333333333334,2.619047619047619,9.0,2.6666666666666665,1706.0
Lokomotiv Moscow,8.25,9.333333333333334,8.000000000000002,14.083333333333332,10.444444444444445,11.555555555555555,13.777777777777777,11.5,13.555555555555557,6.166666666666667,14.0,2.1904761904761907,8.833333333333334,1.6666666666666667,1544.0
Reading,7.333333333333334,8.666666666666668,9.111111111111112,13.25,9.666666666666666,10.777777777777779,13.444444444444445,10.666666666666666,15.333333333333334,8.833333333333334,13.666666666666666,2.238095238095238,7.5,2.3333333333333335,1431.0
Denizlispor,8.666666666666668,10.666666666666666,9.833333333333334,11.833333333333334,8.666666666666666,12.333333333333334,12.666666666666666,11.0,13.444444444444445,5.333333333333333,12.0,2.1904761904761907,8.333333333333334,2.3333333333333335,1256.0
AaB,7.166666666666666,8.166666666666666,8.277777777777777,12.833333333333332,9.444444444444445,10.777777777777779,12.888888888888891,11.5,13.0,6.0,13.0,2.047619047619048,7.833333333333333,2.0,1388.0
Millwall,8.166666666666666,8.333333333333334,8.111111111111112,13.166666666666666,9.88888888888889,11.111111111111112,14.0,11.0,14.666666666666666,7.666666666666667,13.0,2.238095238095238,8.5,1.6666666666666667,1156.0
Konyaspor,5.916666666666666,9.166666666666666,8.777777777777779,12.583333333333334,9.444444444444445,12.333333333333334,11.555555555555557,11.333333333333332,13.333333333333334,6.166666666666666,12.666666666666666,2.0952380952380953,7.0,2.3333333333333335,1488.0
Slavia Prague,8.5,12.5,9.055555555555557,13.666666666666668,10.11111111111111,12.333333333333334,13.111111111111112,12.666666666666668,11.444444444444443,7.0,12.333333333333334,2.238095238095238,6.5,1.6666666666666667,1721.0
Coventry,7.666666666666667,9.583333333333334,9.333333333333334,12.500000000000002,9.888888888888888,10.666666666666666,12.888888888888888,11.833333333333332,14.111111111111112,6.833333333333333,11.666666666666666,2.0952380952380953,8.0,2.0,1156.0
Hajduk,8.833333333333334,8.916666666666666,8.5,11.166666666666666,9.666666666666668,11.666666666666666,12.666666666666666,10.0,13.222222222222221,6.666666666666667,12.0,2.095238095238095,7.833333333333334,1.6666666666666667,1541.0
AGF,6.416666666666666,7.916666666666666,7.444444444444444,13.083333333333332,10.333333333333334,11.222222222222221,12.555555555555555,12.833333333333334,12.666666666666666,6.5,14.0,2.0952380952380953,7.0,2.6666666666666665,1367.0
Preston,7.500000000000001,9.25,9.11111111111111,12.833333333333334,10.333333333333334,11.222222222222221,13.222222222222223,12.333333333333334,11.888888888888888,6.833333333333334,13.333333333333334,2.476190476190476,7.0,2.0,1156.0
Sivasspor,6.666666666666667,9.416666666666668,8.777777777777777,12.666666666666666,9.444444444444445,11.555555555555555,13.888888888888888,12.166666666666668,13.444444444444445,6.833333333333333,13.333333333333334,2.1904761904761907,7.666666666666667,2.3333333333333335,1479.0
MK Dons,7.083333333333333,9.416666666666668,8.166666666666666,11.833333333333334,9.11111111111111,11.666666666666666,12.222222222222221,10.666666666666668,13.444444444444445,6.0,13.0,1.9047619047619049,7.0,2.0,1156.0
Sheff Wed,6.166666666666667,9.75,9.166666666666668,12.416666666666666,8.88888888888889,12.111111111111112,13.888888888888891,10.666666666666668,13.666666666666666,6.666666666666667,13.666666666666666,2.1904761904761902,6.333333333333334,2.0,1156.0
Ipswich,5.333333333333333,9.166666666666668,8.61111111111111,11.916666666666666,9.999999999999998,11.0,12.222222222222221,10.666666666666668,12.777777777777777,5.666666666666666,11.666666666666666,1.9523809523809523,6.166666666666667,1.6666666666666667,1156.0
Gaziantep FK,7.083333333333333,9.75,9.666666666666668,12.833333333333334,10.222222222222223,12.555555555555557,13.666666666666666,11.833333333333332,13.444444444444445,7.0,10.666666666666666,1.9047619047619049,6.5,2.6666666666666665,1406.0
Rijeka,5.666666666666666,8.333333333333334,7.5,12.916666666666668,9.333333333333334,12.111111111111112,12.0,11.833333333333334,12.111111111111112,7.0,13.333333333333334,2.333333333333333,7.333333333333333,2.6666666666666665,1519.0
AEK,6.666666666666666,9.0,8.333333333333334,13.25,10.111111111111112,11.333333333333334,13.111111111111112,13.0,13.555555555555555,6.833333333333333,13.333333333333334,2.380952380952381,8.0,2.3333333333333335,1530.0
Kasımpaşa,8.083333333333334,10.583333333333332,9.277777777777777,12.833333333333334,9.222222222222223,12.222222222222221,13.666666666666666,12.333333333333332,14.777777777777779,4.833333333333334,13.0,2.142857142857143,7.666666666666667,2.6666666666666665,1459.0
Antalyaspor,7.166666666666666,9.083333333333334,7.277777777777778,13.166666666666668,9.888888888888888,11.0,13.0,10.166666666666668,13.111111111111112,5.666666666666667,14.0,1.6666666666666665,7.0,2.3333333333333335,1464.0
Rostov,6.5,9.083333333333334,8.722222222222223,13.083333333333334,10.0,12.0,12.888888888888888,9.833333333333334,12.666666666666666,6.333333333333334,13.0,2.4285714285714284,5.833333333333333,2.6666666666666665,1440.0
BK Häcken,8.833333333333334,9.0,9.777777777777777,12.916666666666666,9.666666666666666,11.222222222222221,13.444444444444445,11.5,12.555555555555555,8.333333333333332,12.0,2.1428571428571432,6.166666666666667,2.3333333333333335,1462.0
Derby,5.916666666666667,10.416666666666666,8.444444444444445,13.166666666666666,10.333333333333334,10.888888888888888,12.555555555555555,12.666666666666668,13.777777777777777,6.666666666666667,13.333333333333334,2.0000000000000004,6.5,2.0,1156.0
Rizespor,6.666666666666667,9.0,8.944444444444445,13.083333333333334,9.777777777777777,11.777777777777779,13.555555555555555,11.0,13.888888888888891,6.0,15.666666666666666,2.1904761904761902,8.666666666666666,2.6666666666666665,1342.0
Luton,7.666666666666668,9.666666666666666,8.833333333333334,12.0,8.88888888888889,10.777777777777779,12.555555555555555,10.333333333333332,12.111111111111112,6.833333333333334,15.0,2.1904761904761907,6.666666666666667,2.0,1156.0
Slovan Liberec,7.916666666666667,10.416666666666666,9.055555555555555,12.0,10.111111111111112,12.555555555555555,13.666666666666666,10.5,12.666666666666666,6.333333333333333,12.333333333333334,2.1904761904761907,6.666666666666667,2.3333333333333335,1423.0
Göztepe,8.416666666666666,9.166666666666668,7.9444444444444455,12.666666666666668,10.11111111111111,10.888888888888891,13.444444444444443,11.666666666666668,13.444444444444445,6.666666666666667,14.0,2.047619047619048,7.166666666666667,1.0,1279.0
Krylja Sovetov,8.333333333333334,8.0,7.5,12.666666666666666,9.444444444444445,10.777777777777779,12.444444444444445,12.166666666666668,12.444444444444443,7.333333333333334,11.666666666666666,2.0952380952380953,6.666666666666667,1.3333333333333333,1425.0
FC Midtjylland,7.166666666666667,9.833333333333334,9.555555555555555,13.916666666666666,9.888888888888888,11.222222222222221,12.666666666666666,13.166666666666668,12.888888888888888,8.166666666666668,13.333333333333334,2.0952380952380953,7.5,2.0,1578.0
Doncaster,5.583333333333333,6.916666666666668,7.333333333333335,11.916666666666666,9.88888888888889,9.666666666666666,13.0,11.666666666666668,12.777777777777779,7.166666666666667,12.666666666666666,1.8571428571428572,7.333333333333334,2.0,1156.0
Brøndby IF,6.833333333333334,8.5,8.0,12.75,10.444444444444445,11.666666666666666,12.666666666666666,11.666666666666668,11.222222222222223,6.0,12.333333333333334,2.1904761904761902,6.5,1.6666666666666667,1453.0
Dinamo Moscow,8.583333333333332,8.25,8.722222222222221,13.583333333333334,10.111111111111112,10.777777777777777,13.111111111111109,10.833333333333332,14.222222222222223,6.333333333333333,13.0,2.0,6.833333333333334,1.3333333333333333,1567.0
CSKA-Sofia,9.75,9.333333333333334,10.0,12.5,9.88888888888889,9.777777777777779,12.666666666666666,11.666666666666666,13.666666666666666,8.0,15.666666666666666,2.142857142857143,8.0,2.3333333333333335,1554.0
Rubin,6.25,8.583333333333332,8.722222222222223,13.249999999999998,10.0,11.888888888888888,13.111111111111112,11.5,13.333333333333334,7.166666666666666,13.666666666666666,1.9523809523809526,6.833333333333334,1.6666666666666667,1471.0
Sparta Prague,8.333333333333334,9.666666666666666,10.055555555555555,12.333333333333334,10.0,11.555555555555555,13.777777777777779,12.333333333333332,12.666666666666666,6.0,13.666666666666666,2.238095238095238,7.0,2.6666666666666665,1632.0
Kilmarnock,5.75,8.666666666666666,7.777777777777778,12.25,10.222222222222223,10.888888888888888,13.555555555555555,9.833333333333332,12.0,5.5,12.0,1.9523809523809526,6.666666666666666,2.3333333333333335,1324.0
Huddersfield,6.916666666666667,11.75,9.222222222222223,12.333333333333334,9.111111111111112,10.777777777777779,13.444444444444445,12.166666666666668,13.0,7.333333333333333,13.666666666666666,1.9047619047619049,7.0,2.0,1358.0
Olimpija,7.666666666666668,9.0,8.666666666666666,12.583333333333334,9.333333333333334,10.888888888888891,12.777777777777779,11.833333333333334,11.888888888888888,6.833333333333334,11.333333333333334,2.047619047619048,6.666666666666667,1.6666666666666667,1489.0
Oxford,5.666666666666667,10.083333333333334,9.333333333333334,11.166666666666666,8.666666666666666,11.0,12.333333333333334,12.0,12.666666666666666,7.666666666666667,14.666666666666666,1.9523809523809523,6.833333333333333,1.3333333333333333,1156.0
Barnsley,7.75,7.583333333333334,8.055555555555555,12.666666666666666,10.555555555555555,10.666666666666666,13.444444444444445,11.666666666666668,13.111111111111112,7.666666666666667,13.0,2.2857142857142856,8.166666666666666,2.3333333333333335,1156.0
Osijek,8.75,10.333333333333334,9.277777777777777,12.583333333333334,9.666666666666666,11.111111111111112,13.222222222222221,10.666666666666666,13.666666666666666,7.5,12.0,1.9523809523809526,6.666666666666667,2.0,1549.0
Sochi,7.916666666666667,9.416666666666666,9.333333333333334,13.416666666666666,9.333333333333334,12.0,12.222222222222221,12.666666666666668,13.333333333333334,6.833333333333333,13.666666666666666,2.1904761904761902,7.0,1.6666666666666667,1530.0
Panathinaikos,7.75,10.0,9.38888888888889,13.0,9.222222222222223,12.444444444444445,12.222222222222221,12.833333333333332,13.444444444444445,7.5,12.666666666666666,1.761904761904762,7.5,1.0,1552.0
Hammarby IF,7.25,8.5,10.166666666666666,13.0,10.0,10.666666666666666,13.0,12.166666666666668,11.888888888888888,7.0,12.666666666666666,2.3809523809523805,6.166666666666667,2.3333333333333335,1499.0
Bld. Erzurumspor,6.833333333333334,9.416666666666666,9.0,12.5,10.222222222222221,11.111111111111112,14.333333333333334,12.166666666666668,13.666666666666666,7.166666666666666,13.333333333333334,1.9999999999999998,8.166666666666668,1.6666666666666667,1342.0
Wycombe,7.25,9.916666666666666,8.555555555555555,12.833333333333334,9.11111111111111,12.0,12.888888888888888,11.5,14.222222222222221,7.333333333333333,14.0,2.2857142857142856,7.833333333333333,1.6666666666666667,1156.0
Ludogorets,6.666666666666667,8.75,8.777777777777777,12.416666666666668,9.222222222222221,12.111111111111112,13.222222222222221,11.666666666666668,13.888888888888891,8.166666666666666,14.333333333333334,2.238095238095238,7.333333333333333,1.6666666666666667,1642.0
Ankaragücü,7.25,9.083333333333332,8.5,12.75,9.222222222222223,11.111111111111112,13.222222222222221,10.166666666666668,13.111111111111112,5.833333333333333,13.333333333333334,1.9523809523809526,7.833333333333333,1.6666666666666667,1308.0
Arsenal Tula,9.0,9.5,9.11111111111111,12.416666666666666,8.88888888888889,11.444444444444443,12.888888888888888,12.0,12.777777777777777,6.166666666666666,13.333333333333334,2.0,7.0,2.0,1374.0
Akhmat,7.833333333333332,8.916666666666668,8.0,12.333333333333334,11.222222222222221,11.666666666666666,13.333333333333334,11.5,13.888888888888888,7.333333333333333,12.0,2.2857142857142856,7.833333333333333,2.3333333333333335,1463.0
Viktoria Plzen,7.75,9.333333333333334,8.61111111111111,12.75,10.222222222222223,12.0,14.111111111111112,10.333333333333332,11.444444444444445,5.0,13.333333333333334,1.9523809523809523,7.333333333333333,2.3333333333333335,1680.0
CFR Cluj,9.166666666666668,9.333333333333334,10.555555555555555,12.583333333333334,8.88888888888889,11.777777777777779,13.444444444444445,11.5,13.111111111111112,6.666666666666667,11.0,1.9047619047619049,7.333333333333333,2.0,1622.0
Gençlerbirliği,5.833333333333333,8.333333333333334,7.666666666666667,12.750000000000002,9.222222222222223,11.0,13.111111111111112,10.833333333333332,13.666666666666666,6.666666666666667,13.0,1.904761904761905,7.666666666666667,2.0,1318.0
Hapoel Be'er-Sheva,6.916666666666668,10.166666666666668,8.444444444444445,12.75,9.333333333333334,12.555555555555555,13.555555555555557,11.333333333333332,14.888888888888888,7.0,13.666666666666666,1.7142857142857142,8.5,2.3333333333333335,1499.0
Ferencváros,9.166666666666668,9.5,10.0,12.166666666666668,8.88888888888889,12.0,11.777777777777779,12.333333333333332,12.111111111111109,6.666666666666667,12.666666666666666,2.1904761904761907,6.833333333333333,1.3333333333333333,1562.0
Salford,4.5,8.25,6.5,12.083333333333332,9.000000000000002,10.444444444444445,12.333333333333334,10.333333333333332,13.111111111111112,7.0,11.666666666666666,2.2857142857142856,7.833333333333333,2.6666666666666665,1156.0
Hull,5.916666666666667,9.666666666666666,8.555555555555555,12.083333333333334,9.88888888888889,11.0,12.666666666666666,10.666666666666668,13.222222222222221,4.333333333333333,12.0,2.1904761904761907,6.5,2.0,1596.0
Zorya,7.5,8.5,8.222222222222223,12.416666666666668,9.666666666666668,9.555555555555555,12.777777777777779,10.833333333333332,12.888888888888891,7.0,12.333333333333334,2.1904761904761907,7.666666666666666,2.0,1579.0
Kayserispor,6.083333333333334,8.083333333333332,7.333333333333333,13.083333333333334,9.666666666666666,12.444444444444445,13.777777777777779,11.333333333333332,13.888888888888888,7.166666666666667,13.666666666666666,2.047619047619048,7.333333333333333,1.6666666666666667,1371.0
Charlton,4.166666666666666,7.666666666666667,6.944444444444444,12.083333333333332,9.777777777777777,10.777777777777779,13.444444444444445,10.666666666666668,12.888888888888888,8.166666666666666,12.333333333333334,2.2857142857142856,7.333333333333333,1.6666666666666667,1156.0
Lincoln,7.083333333333334,10.0,9.555555555555555,11.666666666666666,9.111111111111112,11.777777777777779,12.111111111111112,11.333333333333332,11.555555555555555,6.166666666666666,11.666666666666666,2.0952380952380953,5.166666666666667,2.6666666666666665,1156.0
Vorskla,8.0,9.583333333333332,7.500000000000001,11.166666666666666,10.555555555555555,11.888888888888891,12.111111111111109,10.833333333333332,12.777777777777777,7.666666666666667,12.333333333333334,2.1904761904761907,5.833333333333333,2.3333333333333335,1457.0
Rotherham,4.416666666666666,8.0,7.777777777777779,12.583333333333332,9.888888888888888,10.555555555555555,13.222222222222221,11.5,13.444444444444445,6.666666666666667,13.0,1.9523809523809523,7.666666666666667,2.6666666666666665,1156.0
Rukh Lviv,7.916666666666666,8.0,8.444444444444445,12.833333333333334,9.555555555555555,9.777777777777777,11.555555555555557,11.833333333333332,12.111111111111112,7.666666666666666,11.333333333333334,2.333333333333333,6.666666666666667,2.0,1156.0
Crewe,5.25,10.25,8.38888888888889,12.083333333333332,8.333333333333334,12.333333333333334,11.666666666666666,11.0,13.333333333333334,6.333333333333333,12.0,2.0,5.166666666666666,2.0,1156.0
Vålerenga,7.5,8.833333333333332,8.722222222222223,12.916666666666666,9.0,9.888888888888891,12.333333333333334,11.666666666666668,12.333333333333334,7.666666666666667,13.0,2.142857142857143,6.5,3.0,1156.0
Motherwell,6.916666666666667,10.0,9.055555555555555,11.833333333333334,10.0,11.888888888888888,12.777777777777779,11.5,12.888888888888888,7.0,12.0,2.380952380952381,6.833333333333334,2.0,1340.0
