name,club,profile_image,year,market_value
Ulisses Garcia,BSC Young Boys,https://img.a.transfermarkt.technology/portrait/small/192616-1700236348.jpg?lm=1,27,€2.70m
Derlei,AS Monaco,https://img.a.transfermarkt.technology/portrait/small/9809-1424273138.jpg?lm=1,48,-
Nicolás Dávalos,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
André Lima,Atlético SC Reguengos,https://img.a.transfermarkt.technology/portrait/small/52692-1561124236.jpg?lm=1,38,-
Claudio Riveros,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
B1G Talent,None,None,None,None
Felipe Millán,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Felipe Menezes,Without Club,https://img.a.transfermarkt.technology/portrait/small/53757-1663113116.jpg?lm=1,35,-
Saúl Farías,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
GO FOOTBALL,None,None,None,None
Thiago Furlan,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Ronaldinho,AD Perilima de Campina Grande (PB),https://img.a.transfermarkt.technology/portrait/small/3373-1515762355.jpg?lm=1,43,-
Darlyn Dávila,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Gastón Gutiérrez,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Almir Dias,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,41,-
Martín Molini,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Leandro Melo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Álex Díaz,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Cristiano Ronaldo,Al-Nassr FC,https://img.a.transfermarkt.technology/portrait/small/8198-1694609670.jpg?lm=1,38,€15.00m
Marcelinho Paraíba,Without Club,https://img.a.transfermarkt.technology/portrait/small/953-1461311108.jpg?lm=1,48,-
Ulises Castagnoli,Colo Colito de Barrio Norte,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Willian Maranhão,Ceará Sporting Club,https://img.a.transfermarkt.technology/portrait/small/538107-1634632991.jpg?lm=1,27,€1.10m
Marquinhos,FC Nantes,https://img.a.transfermarkt.technology/portrait/small/668268-1679677375.jpg?lm=1,20,€10.00m
Diogo Borges,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Yair Castro,AEZ Zakakiou,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€150k
Vinícius Bovi,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_269461_2035_2012_1.jpg?lm=1,41,-
Gilmar Baiano,Porto Vitória FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
None,None,None,None,None
Leandrinho,Al-Jandal SC,https://img.a.transfermarkt.technology/portrait/small/229854-1532678845.jpg?lm=1,30,€300k
Juan Carlos Araya,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
None,None,None,None,None
Ronaldo,FC Porto,https://img.a.transfermarkt.technology/portrait/small/3140-1489417571.jpg?lm=1,47,-
Leonardo Castro,Millonarios FC,https://img.a.transfermarkt.technology/portrait/small/414746-1648011734.jpg?lm=1,31,€1.00m
Anderson Pedra,None,https://img.a.transfermarkt.technology/portrait/small/s_141422_8698_2010_3.jpg?lm=1,40,-
Diego Torres,Olimpia Asunción,https://img.a.transfermarkt.technology/portrait/small/704475-1572341522.png?lm=1,21,€400k
Pedro,CR Flamengo,https://img.a.transfermarkt.technology/portrait/small/432895-1668696996.jpg?lm=1,26,€22.00m
None,None,None,None,None
Carlos Tevez,Los Angeles FC,https://img.a.transfermarkt.technology/portrait/small/4276-1463994638.jpg?lm=1,39,-
Dunga,Zamalek SC,https://img.a.transfermarkt.technology/portrait/small/96342-1457435269.jpg?lm=1,60,-
Gilmak,None,https://img.a.transfermarkt.technology/portrait/small/s_101235_16441_2012_1.jpg?lm=1,37,-
Duván Vergara,Santos Laguna,https://img.a.transfermarkt.technology/portrait/small/413658-1619491469.jpg?lm=1,27,€2.00m
Gerson Valle,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Fernando Belém,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Andrezinho,Anadia FC,https://img.a.transfermarkt.technology/portrait/small/16876-1547029173.jpg?lm=1,40,-
Paulinho Guará,FC Cesarense,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,44,-
Jairo Samperio,Without Club,https://img.a.transfermarkt.technology/portrait/small/171167-1532341634.jpg?lm=1,30,€300k
Luis Sierra,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,57,-
Natanael,Avaí FC,https://img.a.transfermarkt.technology/portrait/small/322588-1648881868.png?lm=1,32,€750k
None,None,None,None,None
Raphael Martinho,Without Club,https://img.a.transfermarkt.technology/portrait/small/149946-1449137079.jpg?lm=1,35,-
Andrei Martínez,None,None,None,None
Sandro Wagner,Without Club,https://img.a.transfermarkt.technology/portrait/small/39743-1540568775.jpg?lm=1,36,-
César Peixoto,Krylya Sovetov Samara,https://img.a.transfermarkt.technology/portrait/small/9830-1411398589.jpg?lm=1,43,-
Jefferson Luis,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_148659_776_2012_1.jpg?lm=1,40,-
Júnior Negrão,Sichuan Jiuniu Reserves,https://img.a.transfermarkt.technology/portrait/small/52790-1589992734.jpg?lm=1,36,€150k
Giliano Wijnaldum,FC Aalsmeer,https://img.a.transfermarkt.technology/portrait/small/79121-1489602395.jpg?lm=1,31,-
Marcos Felipe,Esporte Clube Bahia,https://img.a.transfermarkt.technology/portrait/small/283166-1598861509.jpg?lm=1,27,€1.50m
Juan Carlos Rojas,Real Murcia CF,https://img.a.transfermarkt.technology/portrait/small/63101-1425286654.jpg?lm=1,39,-
Rivaldo,Paris Saint-Germain,https://img.a.transfermarkt.technology/portrait/small/3372-1588239928.jpg?lm=1,51,-
Kevin De Bruyne,Manchester City,https://img.a.transfermarkt.technology/portrait/small/88755-1684245748.jpg?lm=1,32,€70.00m
Vincent Salas,Without Club,https://img.a.transfermarkt.technology/portrait/small/501543-1696170458.png?lm=1,34,-
Lucas Hernández,Paris Saint-Germain,https://img.a.transfermarkt.technology/portrait/small/281963-1667830435.jpg?lm=1,27,€45.00m
Luis Fuentes,CF América,https://img.a.transfermarkt.technology/portrait/small/70833-1565169140.png?lm=1,37,€500k
Diones,AD Bahia de Feira (BA),https://img.a.transfermarkt.technology/portrait/small/s_187030_10010_2012_1.jpg?lm=1,38,-
Matías Carrasco,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Joan Ortiz,Once Caldas U20,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Alisson,Liverpool FC,https://img.a.transfermarkt.technology/portrait/small/105470-1668522221.jpg?lm=1,31,€35.00m
Kaká,Without Club,https://img.a.transfermarkt.technology/portrait/small/3366-1683638749.jpg?lm=1,41,-
Christian Peñaranda,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Léo Bartholo,Clube Esportivo União (PR),https://img.a.transfermarkt.technology/portrait/small/s_190062_8793_2010_1.jpg?lm=1,36,-
Benoît Cauet,Cianorte Futebol Clube (PR),https://img.a.transfermarkt.technology/portrait/small/15882-1655553279.png?lm=1,54,-
Antônio Flávio,None,https://img.a.transfermarkt.technology/portrait/small/s_76104_291_2010_1.jpg?lm=1,36,-
Somália,Bangu Atlético Clube (RJ),https://img.a.transfermarkt.technology/portrait/small/148754-1610918330.jpg?lm=1,35,€200k
Luiz Henrique,Real Betis Balompié,https://img.a.transfermarkt.technology/portrait/small/800175-1673262492.jpg?lm=1,22,€15.00m
Lucho González,Antigua GFC,https://img.a.transfermarkt.technology/portrait/small/26244-1525788992.jpg?lm=1,42,-
Juan del Cura,CD Varea,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,70,-
Jorge Escobar,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Paulo César,SSC Napoli,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,74,-
Juninho Paulista,Birmingham City,https://img.a.transfermarkt.technology/portrait/small/s_3505_123_2013_10_02_1.jpg?lm=1,50,-
Matías Valenzuela,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Federico Valverde,Real Madrid,https://img.a.transfermarkt.technology/portrait/small/369081-1681999815.jpg?lm=1,25,€100.00m
Fabiano Tanque,None,https://img.a.transfermarkt.technology/portrait/small/s_197266_4814_2010_1.jpg?lm=1,39,-
Mateus Cancian,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_136044_7209_2012_1.jpg?lm=1,37,-
Carlos César,Without Club,https://img.a.transfermarkt.technology/portrait/small/121046-1553781689.jpg?lm=1,36,-
Ronaldo,FC Porto,https://img.a.transfermarkt.technology/portrait/small/3140-1489417571.jpg?lm=1,47,-
Chapinha,FC Cesarense,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Ramiro Franco,Mazatlán FC U23,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Carlos Morales,CD Cruz Azul,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,48,-
Jefferson Lerma,Crystal Palace,https://img.a.transfermarkt.technology/portrait/small/262980-1693334146.jpg?lm=1,29,€20.00m
None,None,None,None,None
Alex Willian,None,https://img.a.transfermarkt.technology/portrait/small/s_67921_16441_2012_1.jpg?lm=1,35,-
Carlos Tevez,Los Angeles FC,https://img.a.transfermarkt.technology/portrait/small/4276-1463994638.jpg?lm=1,39,-
Thiago Crispin,Associação Desportiva Itaboraí (RJ),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Carlos Roca,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Alemão,Real Oviedo,https://img.a.transfermarkt.technology/portrait/small/s_117634_123_2013_01_04_1.jpg?lm=1,62,-
Valdir Lima,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_181794_3197_2010_2.jpg?lm=1,36,-
Marcelo Brás,Real Mapajo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
Ivan Jara,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Marco Goiano,Centro Oeste Futebol Clube (GO),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Eleven Talent Group,None,None,None,None
Derlei,Retrô FC Brasil,https://img.a.transfermarkt.technology/portrait/small/9809-1424273138.jpg?lm=1,48,-
Jair Lemos,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Faton Cecelia,NK Beretinec,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Alisson Safira,Vitória Guimarães SC,https://img.a.transfermarkt.technology/portrait/small/443338-1695208271.jpg?lm=1,28,€500k
Lúcio Flávio,União Suzano Atlético Clube U20,https://img.a.transfermarkt.technology/portrait/small/s_52714_309_2012_3.jpg?lm=1,44,-
Rodri,Manchester City,https://img.a.transfermarkt.technology/portrait/small/357565-1682587890.jpg?lm=1,27,€100.00m
Nicolás Temperini,Club Social y Deportivo Madryn,https://img.a.transfermarkt.technology/portrait/small/397300-1631094878.png?lm=1,28,€200k
Mirko Rivera,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Thiaguinho,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Cacau,Baré EC,https://img.a.transfermarkt.technology/portrait/small/1426-1461328101.jpg?lm=1,42,-
Phil Foden,Manchester City,https://img.a.transfermarkt.technology/portrait/small/406635-1668524492.jpg?lm=1,23,€110.00m
Pena,Sport Club do Recife,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,49,-
Washington Luis Jesus Veiga de Carvalho,Grêmio Atlético Sampaio (RR),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Oriol Romeu,FC Barcelona,https://img.a.transfermarkt.technology/portrait/small/66100-1701118491.jpg?lm=1,32,€5.00m
Rodrigo Yáñez,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
None,None,None,None,None
Cristián Camilo López,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Erick Palacios,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
None,None,None,None,None
Bismarque,Tupã Futebol Clube (SP) U20,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Nicolás Palacios,CD Unión Comercio,https://img.a.transfermarkt.technology/portrait/small/210481-1675706667.png?lm=1,31,€225k
Juan Felipe Aguirre,Atlético Nacional,https://img.a.transfermarkt.technology/portrait/small/570521-1668101256.jpg?lm=1,27,€900k
Jeff Barría,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Véronique Sow,None,None,None,None
Bruno Motta,Club Oriental,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€125k
Jhonatan González,Cúcuta Deportivo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,€50k
Mayer Vidal,Llaneros FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,€100k
Cristiano Ronaldo,Al-Nassr FC,https://img.a.transfermarkt.technology/portrait/small/8198-1694609670.jpg?lm=1,38,€15.00m
Jougle,Olaria Atlético Clube (RJ),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
None,None,None,None,None
Deivity,Centro Sportivo Alagoano (AL),https://img.a.transfermarkt.technology/portrait/small/680600-1663426785.jpg?lm=1,32,€50k
Alexis Castro,Club Atlético Tigre,https://img.a.transfermarkt.technology/portrait/small/364602-1637604316.JPG?lm=1,29,€2.00m
Rodrigo Moreira,Defensores de Belgrano,https://img.a.transfermarkt.technology/portrait/small/294878-1664453665.JPG?lm=1,27,€325k
José Durán,T'Hó Mayas FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
None,None,None,None,None
None,None,None,None,None
Chemi,CD Leones Negros de la UdeG II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,41,-
Jonathan Silva,Albacete Balompié,https://img.a.transfermarkt.technology/portrait/small/189453-1445433144.jpg?lm=1,29,€800k
None,None,None,None,None
Maxi López,Pirata FC,https://img.a.transfermarkt.technology/portrait/small/26263-1604764182.jpg?lm=1,39,-
Vicente Montes (Abogados),None,None,None,None
None,None,None,None,None
MARTIN RIHA,None,None,None,None
Jonathan Reis,None,https://img.a.transfermarkt.technology/portrait/small/s_53444_499_2012_3.jpg?lm=1,34,-
Vitor Rossini,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_141485_5677_2010_1.jpg?lm=1,35,-
Xandão,Without Club,https://img.a.transfermarkt.technology/portrait/small/100009-1466413752.jpg?lm=1,35,-
Andree Wiedener,---,https://img.a.transfermarkt.technology/portrait/small/s_539_123_2013_05_28_1.jpg?lm=1,53,-
Juliano Belletti,Lion City Sailors,https://img.a.transfermarkt.technology/portrait/small/7829-1589802688.jpg?lm=1,47,-
Francisco Pardana,FC Barreirense,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Paul Breitner,Associação Atlética Ponte Preta,https://img.a.transfermarkt.technology/portrait/small/13766-1505132962.jpg?lm=1,72,-
Ronaldinho Gramadense,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Matías Herrera,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Rony Lopes,SC Braga,https://img.a.transfermarkt.technology/portrait/small/174694-1672838605.jpg?lm=1,27,€4.00m
Ignacio Ayala,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Dodô,ACF Fiorentina,https://img.a.transfermarkt.technology/portrait/small/401529-1663591985.jpg?lm=1,25,€20.00m
Sebastián Urra,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
João Figueiredo,Basaksehir FK,https://img.a.transfermarkt.technology/portrait/small/439343-1695643787.png?lm=1,27,€2.50m
Virgil van Dijk,Liverpool FC,https://img.a.transfermarkt.technology/portrait/small/139208-1620651710.jpg?lm=1,32,€35.00m
Juninho,Without Club,https://img.a.transfermarkt.technology/portrait/small/116084-1543833120.jpg?lm=1,33,-
Jhonny Contreras,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Marcelo,Fluminense Football Club,https://img.a.transfermarkt.technology/portrait/small/44501-1603112392.jpg?lm=1,35,€1.80m
Flávio Conceição,Al-Taawoun FC,https://img.a.transfermarkt.technology/portrait/small/s_7279_123_2013_04_24_1.jpg?lm=1,49,-
Cristiano Ronaldo,Al-Nassr FC,https://img.a.transfermarkt.technology/portrait/small/8198-1694609670.jpg?lm=1,38,€15.00m
ProStar,None,None,None,None
Cláudio Baiano,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Ricardo Rodríguez,Torino FC,https://img.a.transfermarkt.technology/portrait/small/86784-1663596388.jpg?lm=1,31,€3.50m
Daniele Massaro,---,https://img.a.transfermarkt.technology/portrait/small/s_102480_123_2012_1.jpg?lm=1,62,-
Alan Moreno,Club Social y Deportivo Madryn,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,€10k
FOOTBALL DIVISION WORLDWIDE,None,None,None,None
Eduardo Neto,Operário Ferroviário Esporte Clube (PR),https://img.a.transfermarkt.technology/portrait/small/73094-1616059625.jpg?lm=1,35,-
Franco Boló,Avezzano Calcio,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€25k
Edimar,Without Club,https://img.a.transfermarkt.technology/portrait/small/74314-1442912976.png?lm=1,37,€100k
Leandro,Xaghra United FC,https://img.a.transfermarkt.technology/portrait/small/s_20401_330_2010_3.jpg?lm=1,44,-
None,None,None,None,None
Best Of You India,None,None,None,None
None,None,None,None,None
Pedro,SS Lazio,https://img.a.transfermarkt.technology/portrait/small/65278-1695027154.jpg?lm=1,36,€1.50m
Linyker Melo,Olaria Atlético Clube (RJ),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Robson Simplício,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Renatinho,Without Club,https://img.a.transfermarkt.technology/portrait/small/68804-1566213791.jpg?lm=1,35,-
Rafael Martins,CD Santa Clara,https://img.a.transfermarkt.technology/portrait/small/99499-1663603828.png?lm=1,34,€200k
Dieguinho,Without Club,https://img.a.transfermarkt.technology/portrait/small/179043-1446135844.jpg?lm=1,31,-
Jefferson Torres,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
None,None,None,None,None
Pro Soccer Player LLC,None,None,None,None
Thiago Furtuoso,None,https://img.a.transfermarkt.technology/portrait/small/506340-1523473155.jpg?lm=1,36,-
UPGRADE11 SPORTS CONSULTING GmbH,None,None,None,None
Jajá,Disqualification,https://img.a.transfermarkt.technology/portrait/small/27245-1488135469.jpg?lm=1,37,-
Pedrinho,Clube Atlético Mineiro,https://img.a.transfermarkt.technology/portrait/small/515208-1627167096.png?lm=1,25,€8.00m
Jacobina,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
7 Days Football LKM,None,None,None,None
Camilo Zúñiga,CA Peñarol,https://img.a.transfermarkt.technology/portrait/small/37941-1418292035.jpg?lm=1,37,-
João Gomes,Wolverhampton Wanderers,https://img.a.transfermarkt.technology/portrait/small/735570-1675092223.jpg?lm=1,22,€22.00m
Daniel Carvajal,Real Madrid,https://img.a.transfermarkt.technology/portrait/small/138927-1684232714.jpeg?lm=1,31,€12.00m
Jonatan Gómez,Racing Club,https://img.a.transfermarkt.technology/portrait/small/84377-1694004187.JPG?lm=1,33,€500k
Thierry Henry,Valencia CF,https://img.a.transfermarkt.technology/portrait/small/3207-1683199668.jpg?lm=1,46,-
Ottavio Fantoni,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Fagner,Sport Club Corinthians Paulista,https://img.a.transfermarkt.technology/portrait/small/47592-1512665647.jpg?lm=1,34,€900k
Julián Duarte,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Flávio Caça-Rato,Clube Atlético Torres Brasil,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Fabián Ruiz,Paris Saint-Germain,https://img.a.transfermarkt.technology/portrait/small/350219-1672303440.jpg?lm=1,27,€30.00m
Ángelo Astorga,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Márcio Paraíba,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Jimmy Betancourt,None,None,None,None
Antonio López Management,None,None,None,None
Luciano Figueroa,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_7133_15817_2013_12_03_1.jpg?lm=1,42,-
Eduardo Erê,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Patricio Paredes,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Atilio Berríos,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
