name,club,profile_image,year,market_value
Boubacar Hanne,Länk FC Vilaverdense ,https://img.a.transfermarkt.technology/portrait/small/522412-1676492348.png?lm=1,24,€100k
Yevgen Bokhashvili,Sriwijaya FC,https://img.a.transfermarkt.technology/portrait/small/58933-1548535805.png?lm=1,30,€175k
Tiago Rodrigues,Genclerbirligi Ankara,https://img.a.transfermarkt.technology/portrait/small/139337-1675548501.png?lm=1,31,€250k
Chahreddine Boukholda,Etar Veliko Tarnovo,https://img.a.transfermarkt.technology/portrait/small/342220-1692977740.png?lm=1,27,€150k
Vitinha,Olympique Marseille,https://img.a.transfermarkt.technology/portrait/small/586853-1687351724.jpg?lm=1,23,€15.00m
Jordan van der Gaag,União de Leiria,https://img.a.transfermarkt.technology/portrait/small/377725-1565340501.jpg?lm=1,24,€200k
Joel Gerezgiher,SGV Freiberg,https://img.a.transfermarkt.technology/portrait/small/196770-1660850053.jpg?lm=1,28,€125k
Haris Hyseni,1.FC Phönix Lübeck,https://img.a.transfermarkt.technology/portrait/small/172186-1633001626.jpeg?lm=1,31,€100k
Cristóbal Parralo,Magallanes CF,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,56,-
Palanca Management Limited,None,None,None,None
José Luis Miñano,CF Benidorm,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Thomas Piermayr,SC Bad Sauerbrunn,https://img.a.transfermarkt.technology/portrait/small/s_55748_413_2010_1.jpg?lm=1,34,-
Maik Salewski,Bischofswerdaer FV 08,https://img.a.transfermarkt.technology/portrait/small/59626-1671996057.jpg?lm=1,34,-
Fernando,Florgrade FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,81,-
Jan-Lucas Dorow,SV Eintracht Trier 05,https://img.a.transfermarkt.technology/portrait/small/118151-1690902193.jpg?lm=1,30,-
Julian Engels (Büscher),None,https://img.a.transfermarkt.technology/portrait/small/149200-1558122351.jpg?lm=1,30,-
Tobias Steffen,SpVgg Glück-Auf Ofden,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Vilim Posinkovic,APO Peramaikos,https://img.a.transfermarkt.technology/portrait/small/190635-1624266481.jpeg?lm=1,32,-
Ardian Morina,FC Memmingen,https://img.a.transfermarkt.technology/portrait/small/122867-1635952613.jpg?lm=1,30,€50k
Joshua Endres,FC Carl Zeiss Jena,https://img.a.transfermarkt.technology/portrait/small/286389-1604425303.JPG?lm=1,26,€125k
Jonas Erwig-Drüppel,SSVg Velbert 02,https://img.a.transfermarkt.technology/portrait/small/107872-1691092015.jpg?lm=1,32,€50k
Santiago Fischer,FC Denzlingen,https://img.a.transfermarkt.technology/portrait/small/420176-1665295199.jpg?lm=1,32,-
Oğuzhan Aydoğan,Düzcespor,https://img.a.transfermarkt.technology/portrait/small/207576-1675211599.png?lm=1,26,€50k
Francis Ubabuike,1.CfR Pforzheim,https://img.a.transfermarkt.technology/portrait/small/368795-1635534238.jpg?lm=1,28,-
Nico Buckmaier,FC Gütersloh,https://img.a.transfermarkt.technology/portrait/small/226934-1628880636.JPG?lm=1,31,€50k
Fabian Brosowski,SC Wiedenbrück,https://img.a.transfermarkt.technology/portrait/small/528903-1542726193.jpg?lm=1,24,€75k
Julliani Eersteling,AO Agia Napa,https://img.a.transfermarkt.technology/portrait/small/593822-1599332007.jpg?lm=1,22,-
Sebastian Mailat,FC Botosani,https://img.a.transfermarkt.technology/portrait/small/364697-1675934610.png?lm=1,25,€800k
Matteo Di Gennaro,Carrarese Calcio 1908,https://img.a.transfermarkt.technology/portrait/small/177188-1632459901.jpg?lm=1,29,€325k
Alberto Masi,Atalanta U23,https://img.a.transfermarkt.technology/portrait/small/167890-1580886163.jpg?lm=1,31,€150k
Mohamed Konaté,Akhmat Grozny,https://img.a.transfermarkt.technology/portrait/small/457743-1633698713.png?lm=1,25,€2.50m
Jokin Esparza,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Antonio Natalucci,Cibao FC,https://img.a.transfermarkt.technology/portrait/small/464752-1641770217.jpg?lm=1,23,€25k
Alessandro Peroni,ASD Gallo Colbordolo,https://img.a.transfermarkt.technology/portrait/small/459784-1551815698.jpg?lm=1,23,-
Pasqualino Ortisi,ACR Messina,https://img.a.transfermarkt.technology/portrait/small/671573-1644333592.jpg?lm=1,21,€25k
Gianmarco Mancarella,Polisportiva FAVL Cimini,https://img.a.transfermarkt.technology/portrait/small/621284-1663359683.png?lm=1,21,-
Noah Crone,Without Club,https://img.a.transfermarkt.technology/portrait/small/514921-1633103375.jpg?lm=1,21,-
Oan Djorkaeff,FC Rapperswil-Jona,https://img.a.transfermarkt.technology/portrait/small/373967-1617897601.png?lm=1,26,€75k
Mergim Bajrami,SC Brühl SG,https://img.a.transfermarkt.technology/portrait/small/346886-1607242424.jpg?lm=1,23,€100k
None,None,None,None,None
Dennis Blaser,FV Ravensburg,https://img.a.transfermarkt.technology/portrait/small/237168-1581666521.png?lm=1,27,-
Clément Lumé,US Chantilly,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Ivan Lurati,AC Ravecchia,https://img.a.transfermarkt.technology/portrait/small/322497-1529401578.jpg?lm=1,26,-
Fabio Fehr,FC Vaduz,https://img.a.transfermarkt.technology/portrait/small/500099-1690018674.PNG?lm=1,23,€500k
Jens Guiting,Almere City FC U23,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,€25k
Mathias Wittek,None,https://img.a.transfermarkt.technology/portrait/small/48968-1532519642.jpg?lm=1,34,-
Pablo Thiam,SS Juve Stabia,https://img.a.transfermarkt.technology/portrait/small/612-1696413178.jpg?lm=1,49,-
Saër Sène,Without Club,https://img.a.transfermarkt.technology/portrait/small/58367-1473004916.jpg?lm=1,37,-
Christoph Nicht,Grazer AK 1902,https://img.a.transfermarkt.technology/portrait/small/194457-1693179543.png?lm=1,29,€75k
None,None,None,None,None
Christian Kühlwetter,1.FC Heidenheim 1846,https://img.a.transfermarkt.technology/portrait/small/184204-1690186941.jpg?lm=1,27,€600k
Thomas Fröschl,ASK St. Valentin,https://img.a.transfermarkt.technology/portrait/small/58937-1570807524.jpg?lm=1,35,-
Antonio Marin,GNK Dinamo Zagreb,https://img.a.transfermarkt.technology/portrait/small/371016-1605122569.jpg?lm=1,22,€1.80m
Felix Erken,Bonner SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Migel-Max Schmeling,TuS Bövinghausen,https://img.a.transfermarkt.technology/portrait/small/388837-1626705260.jpg?lm=1,23,-
Dennis Lütke-Frie,Borussia Dortmund II,https://img.a.transfermarkt.technology/portrait/small/574200-1689169551.jpg?lm=1,20,€150k
Markus Kolke,FC Hansa Rostock,https://img.a.transfermarkt.technology/portrait/small/99451-1657269538.jpg?lm=1,33,€500k
Bruno Morgado,FC Rapperswil-Jona,https://img.a.transfermarkt.technology/portrait/small/317583-1637507678.jpg?lm=1,25,€100k
Nicolas Hintenoch,FR Haguenau,https://img.a.transfermarkt.technology/portrait/small/800407-1669638940.png?lm=1,23,-
Pierrick Rakotoharisoa,FA Illkirch Graffenstaden,https://img.a.transfermarkt.technology/portrait/small/s_78965_738_2012_1.jpg?lm=1,32,-
Julien Mouillon,Fréjus-Saint-Raphaël FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Blanstel Koussalouka,Unknown,https://img.a.transfermarkt.technology/portrait/small/126709-1589923834.jpg?lm=1,32,-
Eric Mathieu,Hyères 83 FC,https://img.a.transfermarkt.technology/portrait/small/806495-1669161841.png?lm=1,29,-
Marco Rosenfelder,FR Haguenau,https://img.a.transfermarkt.technology/portrait/small/127193-1669638469.png?lm=1,30,-
Erwann Madihi,FR Haguenau,https://img.a.transfermarkt.technology/portrait/small/562052-1669638888.png?lm=1,29,-
Bilel Agueni,Hyères 83 FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Taoufik El Faqyh,Aubagne FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Jacques Coffi,FC Blagnac,https://img.a.transfermarkt.technology/portrait/small/563613-1669213439.png?lm=1,28,-
Réda Bellahcene,ASC Biesheim,https://img.a.transfermarkt.technology/portrait/small/444626-1600879953.jpg?lm=1,30,-
Farah Gomis,Sporting Club de Toulon,https://img.a.transfermarkt.technology/portrait/small/66215-1644119867.png?lm=1,31,-
Julius Düker,TSV Havelse,https://img.a.transfermarkt.technology/portrait/small/202957-1669276089.png?lm=1,27,€325k
Mike-Steven Bähre,SCR Altach,https://img.a.transfermarkt.technology/portrait/small/193006-1692960419.jpg?lm=1,28,€250k
Arianit Ferati,Fortuna Sittard,https://img.a.transfermarkt.technology/portrait/small/247380-1668628624.jpg?lm=1,26,€600k
Lenny Vallier,EA Guingamp,https://img.a.transfermarkt.technology/portrait/small/371148-1595963102.jpg?lm=1,24,€600k
Jordy Gaspar,Without Club,https://img.a.transfermarkt.technology/portrait/small/353395-1490018808.jpg?lm=1,26,€900k
Chesron Oostwoud,Beerschot V.A U23,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Ky-Mani van Gönter,Willem II Tilburg U21,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Marc Castells,UE Santa Coloma,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,€50k
Bandeira,Kryvbas Kryvyi Rig,https://img.a.transfermarkt.technology/portrait/small/525576-1700487083.png?lm=1,22,€350k
Clément Goguey,Royal Gosselies Sports,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Marco Romizi,Luparense FC,https://img.a.transfermarkt.technology/portrait/small/57659-1668523327.jpg?lm=1,33,€50k
Euse Monzó,SD Compostela,https://img.a.transfermarkt.technology/portrait/small/702332-1662568891.png?lm=1,23,€200k
Tim Maciejewski,SV Sandhausen,https://img.a.transfermarkt.technology/portrait/small/392156-1634284599.png?lm=1,22,€350k
Christian Gyeboaho,Bergerac Périgord FC,https://img.a.transfermarkt.technology/portrait/small/676192-1669130340.png?lm=1,26,-
Thibault Balp,RCO Agde,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Drissa Traoré,US Chantilly,https://img.a.transfermarkt.technology/portrait/small/171427-1600710496.png?lm=1,31,-
Morgan Mauquit,AS Beauvais Oise,https://img.a.transfermarkt.technology/portrait/small/352196-1638926126.jpg?lm=1,28,-
Florian Fischerauer,SV Horn,https://img.a.transfermarkt.technology/portrait/small/307583-1629795763.png?lm=1,24,€200k
Andrea Mutombo,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_72740_999_2014_05_02_1.jpg?lm=1,33,-
Mario Götze,Eintracht Frankfurt,https://img.a.transfermarkt.technology/portrait/small/74842-1663065102.jpg?lm=1,31,€9.00m
Jon Ander Olasagasti,Real Sociedad,https://img.a.transfermarkt.technology/portrait/small/625660-1695238891.jpg?lm=1,23,€1.50m
Fernando Arnedillo,UD Barbastro,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,€25k
Francesco Stanco,Terre di Castelli,https://img.a.transfermarkt.technology/portrait/small/57124-1666181910.jpg?lm=1,36,-
Johan Martial,Without Club,https://img.a.transfermarkt.technology/portrait/small/105388-1449737704.jpg?lm=1,32,-
Felix Gschossmann,FC Blau-Weiss Linz,https://img.a.transfermarkt.technology/portrait/small/286798-1692969654.png?lm=1,27,€75k
Mahamadou Konté,Fréjus-Saint-Raphaël FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Jonas Smith,Le Mans FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,€150k
Federico Danovaro,Without Club,https://img.a.transfermarkt.technology/portrait/small/480047-1634649407.jpg?lm=1,22,€150k
Richard Weilinger,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Eduardo Loscos,CD Atlético Paso,https://img.a.transfermarkt.technology/portrait/small/271092-1700583319.jpg?lm=1,34,€50k
Emanuel Bocchino,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,€50k
Marko Soldo,ATUS Velden,https://img.a.transfermarkt.technology/portrait/small/270598-1608727795.png?lm=1,27,-
Jeremy Socorro,Antequera CF,https://img.a.transfermarkt.technology/portrait/small/709199-1700589335.jpg?lm=1,24,€50k
David Vicente Ederra,CD Mirandés,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Alan Júnior,Associação Atlética Anapolina (GO),https://img.a.transfermarkt.technology/portrait/small/259000-1552428540.jpg?lm=1,30,-
Jonata,Visakha FC,https://img.a.transfermarkt.technology/portrait/small/394416-1693144022.jpg?lm=1,26,€350k
Junior,---,https://img.a.transfermarkt.technology/portrait/small/117623-1522143968.jpg?lm=1,69,-
Mariano Del Col,Club Atlético Boca Unidos,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Errico Altobello,San Marzano Calcio,https://img.a.transfermarkt.technology/portrait/small/82841-1666293659.jpg?lm=1,33,€50k
Mauro Icardi,Galatasaray,https://img.a.transfermarkt.technology/portrait/small/68863-1671105169.png?lm=1,30,€20.00m
Mikel Yoldi,CD Tudelano,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€150k
Yuya Yoshimura,UB Conquense,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Chicho Garrido,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Miguel Guirao,EG El Palmar CF,https://img.a.transfermarkt.technology/portrait/small/253895-1685728078.jpeg?lm=1,27,-
Iván Sales,Without Club,https://img.a.transfermarkt.technology/portrait/small/240043-1573053857.jpg?lm=1,30,-
Manu Dimas,UD Villa de Santa Brígida,https://img.a.transfermarkt.technology/portrait/small/230429-1550603760.jpg?lm=1,31,-
Víctor Armero,CD Huétor Tájar,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
David Aparicio,CD Teruel,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€200k
Nikolay Obolskiy,UD Ibiza,https://img.a.transfermarkt.technology/portrait/small/281914-1700767993.png?lm=1,26,€350k
Nuno Espírito Santo,Odense Boldklub,https://img.a.transfermarkt.technology/portrait/small/9827-1646307174.png?lm=1,49,-
Alexandre Pato,São Paulo Futebol Clube,https://img.a.transfermarkt.technology/portrait/small/37579-1647201883.jpg?lm=1,34,€700k
Mariano Fernández,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,45,-
Juanito Bazo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Manu Moreno,Atlanta SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Iago Beceiro,ReggioRavagnese 1960,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Jesús Torres,Unión Magdalena U20,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,43,-
Matías Godoy,Club Estudiantes de La Plata,https://img.a.transfermarkt.technology/portrait/small/582168-1662916316.png?lm=1,21,€2.50m
None,None,None,None,None
Interpro Sports,None,None,None,None
Víctor Morillo,Recreativo Huelva,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Adrián Saballs,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Pedro Montero,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Victor Monteiro,CF Épila,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,41,-
Santi Samanes,Cultural Leonesa,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,€250k
Mario Götze,Eintracht Frankfurt,https://img.a.transfermarkt.technology/portrait/small/74842-1663065102.jpg?lm=1,31,€9.00m
Ridge Duah-Adusei,Le Mée Sports Football,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Gonzalo Suárez,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Dani García,Athletic Bilbao,https://img.a.transfermarkt.technology/portrait/small/7608-1488370125.jpg?lm=1,48,-
Míchel Salgado,Cagliari Calcio,https://img.a.transfermarkt.technology/portrait/small/s_7515_123_2013_07_22_1.jpg?lm=1,48,-
Higor Rocha,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Theodoros Iosifidis,AEZ Zakakiou,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€150k
Deimantas Petravicius,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Víctor Vázquez,Toronto FC,https://img.a.transfermarkt.technology/portrait/small/35813-1678203627.jpg?lm=1,36,€150k
Gustavo Arce,Atlético Arnoia,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,44,-
Younousse Diop,CD Santa Úrsula,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Benoît Badiashile,Chelsea FC,https://img.a.transfermarkt.technology/portrait/small/463603-1614089499.jpg?lm=1,22,€40.00m
Rodrigo Rivas,Orense SC,https://img.a.transfermarkt.technology/portrait/small/472086-1678388243.jpg?lm=1,26,€450k
None,None,None,None,None
Fran Cortés,CA Pulpileño,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Edson Álvarez,West Ham United,https://img.a.transfermarkt.technology/portrait/small/401356-1698343328.jpeg?lm=1,26,€35.00m
Germán Fassani,Salamanca CF UDS,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
None,None,None,None,None
Sonny Laiton,AJ Auxerre,https://img.a.transfermarkt.technology/portrait/small/427689-1599423075.jpg?lm=1,23,€300k
Minhoca,CD Rabo de Peixe,https://img.a.transfermarkt.technology/portrait/small/194177-1537534005.png?lm=1,35,-
Yoann Wachter,Saint-Pryvé Saint-Hilaire FC,https://img.a.transfermarkt.technology/portrait/small/102779-1656426873.png?lm=1,31,-
Christopher Shiashia,FR Haguenau,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Hugo Konongo,FU Narbonne,https://img.a.transfermarkt.technology/portrait/small/126561-1656618774.png?lm=1,31,-
Dylan Brunetton,Andrézieux-Bouthéon FC,https://img.a.transfermarkt.technology/portrait/small/836911-1656010866.jpg?lm=1,22,-
Arensi Rota,US Alessandria Calcio 1912,https://img.a.transfermarkt.technology/portrait/small/457710-1545929406.jpg?lm=1,27,€200k
Steeve Beusnard,Pau FC,https://img.a.transfermarkt.technology/portrait/small/468246-1602016098.jpg?lm=1,31,€500k
Yanis Barka,AS Beauvais Oise,https://img.a.transfermarkt.technology/portrait/small/510258-1613892762.jpg?lm=1,25,-
Antonio Matas,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Pau Franch,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Fabian Baumgärtel,SpVgg Greuther Fürth II,https://img.a.transfermarkt.technology/portrait/small/59994-1630697943.jpg?lm=1,34,€75k
Alper Arslan,SV Fellbach,https://img.a.transfermarkt.technology/portrait/small/301705-1457792527.jpg?lm=1,25,-
John Liebelt,BFC Dynamo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,€75k
Rilind Hetemi,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,€50k
None,None,None,None,None
Patrick Etshimi,FCM Aubervilliers,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Víctor Pérez,Without Club,https://img.a.transfermarkt.technology/portrait/small/92813-1557338635.jpg?lm=1,35,€100k
Loïc Ritière,FC Knokke,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Marcos Álvarez,Kickers Offenbach,https://img.a.transfermarkt.technology/portrait/small/47944-1607014198.png?lm=1,32,€125k
Juanma Ortiz,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_7353_16795_2012_2.jpg?lm=1,41,-
Francesco Marrazzo,Without Club,https://img.a.transfermarkt.technology/portrait/small/502823-1613387908.png?lm=1,21,-
Mamady Diarra,ETO FC Győr ,https://img.a.transfermarkt.technology/portrait/small/402002-1696595317.jpg?lm=1,23,€300k
None,None,None,None,None
Kensly Vázquez,Cádiz CF Mirandilla,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,€100k
Julius Schell,Without Club,https://img.a.transfermarkt.technology/portrait/small/336008-1609969023.jpeg?lm=1,23,€100k
None,None,None,None,None
Quique Fornos,Cultural Leonesa,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€250k
Emmanuel Semedo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Raffaele Fabiano,US Angri 1927,https://img.a.transfermarkt.technology/portrait/small/577738-1606779951.jpg?lm=1,23,€50k
Dario Giacomarro,SSD Ischia Calcio,https://img.a.transfermarkt.technology/portrait/small/241471-1606512445.jpg?lm=1,28,€50k
Stefano Antezza,Notaresco Calcio,https://img.a.transfermarkt.technology/portrait/small/238941-1539451180.jpg?lm=1,27,€25k
Giuseppe Leone,SS Juve Stabia,https://img.a.transfermarkt.technology/portrait/small/479284-1667902903.jpg?lm=1,22,€300k
None,None,None,None,None
Juan Brunet,Rotonda Calcio,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€100k
Ismael Sidibé,Kormákur/Hvöt,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Jon Magunazelaia,Real Sociedad B,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,€700k
Jorge Vázquez,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_244750_13363_2013_03_20_1.jpg?lm=1,35,-
Alessandro Lambrughi,US Pergolettese 1932,https://img.a.transfermarkt.technology/portrait/small/85484-1665490149.png?lm=1,36,€200k
Ömer Gündüz,Fethiyespor,https://img.a.transfermarkt.technology/portrait/small/514283-1692981620.jpg?lm=1,22,€225k
Chaïm El Djebali,Olympique Lyon B,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,19,€500k
None,None,None,None,None
Quentin Moutiapoullé,AS Cannes,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Yohan Roche,Quevilly - Rouen Métropole,https://img.a.transfermarkt.technology/portrait/small/524988-1614111907.JPG?lm=1,26,€400k
Alexis Mané,FC Versailles 78,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€150k
Jaime Palhares,La Roche Vendée Football,https://img.a.transfermarkt.technology/portrait/small/797111-1669155246.jpg?lm=1,32,-
Bakari Camara,HEBC Hamburg II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Clément Badin,Football Club Fleury 91,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Curtis Yebli,ASIL Lysi,https://img.a.transfermarkt.technology/portrait/small/411149-1485330829.jpg?lm=1,26,-
Eliott Sorin,AS Vitré,https://img.a.transfermarkt.technology/portrait/small/127195-1638909179.jpg?lm=1,30,-
Bruno Díaz,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Clément Benard,RC Épernay Champagne,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Mattéo Corduan,Stade Brest 29 B,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,€100k
Sorin Cucu,US Créteil-Lusitanos,https://img.a.transfermarkt.technology/portrait/small/s_98323_4959_2012_1.jpg?lm=1,33,-
Malick Keita,Young Reds,https://img.a.transfermarkt.technology/portrait/small/688092-1563970213.jpg?lm=1,22,-
Joaquín Calderón,Crevillente Deportivo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Romain Pereira,Dijon FCO B,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,19,-
Mohamed Betti,Without Club,https://img.a.transfermarkt.technology/portrait/small/410737-1599072697.jpg?lm=1,26,-
Damian Roßbach,FC Hansa Rostock,https://img.a.transfermarkt.technology/portrait/small/153198-1657269779.jpg?lm=1,30,€500k
Naatan Skyttä,FC Toulouse,https://img.a.transfermarkt.technology/portrait/small/567309-1639406099.jpg?lm=1,21,€500k
Brian Ferrares,Cerro Largo FC,https://img.a.transfermarkt.technology/portrait/small/465681-1528394557.JPG?lm=1,23,€300k
Malamine Doumbouya,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Trova Boni,B SAD,https://img.a.transfermarkt.technology/portrait/small/557012-1616957487.jpg?lm=1,23,€350k
Sacha Delaye,Montpellier HSC,https://img.a.transfermarkt.technology/portrait/small/842425-1674920631.jpg?lm=1,21,€400k
Arnaud Rollin,FC Lannion,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
