shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
10.05,14.0,10.733333333333334,10.1,6.133333333333334,14.333333333333334,11.666666666666666,13.100000000000001,12.533333333333333,4.9,12.8,2.314285714285714,5.8,2.0,1572.0
10.95,12.399999999999999,10.633333333333335,11.0,6.666666666666667,12.666666666666666,12.066666666666668,13.1,13.6,6.8,14.0,2.1142857142857143,6.1000000000000005,2.4,1413.0
11.850000000000001,12.95,11.533333333333331,9.95,6.466666666666668,12.733333333333334,12.200000000000001,12.6,11.6,6.4,11.6,2.314285714285714,6.2,3.0,1472.0
9.899999999999999,11.7,10.433333333333334,11.4,7.3999999999999995,12.4,12.533333333333333,11.4,13.733333333333334,6.5,13.6,2.314285714285714,7.2,2.6,1459.0
10.3,13.900000000000002,11.633333333333335,11.200000000000001,7.400000000000001,12.799999999999999,13.133333333333333,11.9,12.266666666666666,5.8999999999999995,13.4,2.028571428571429,5.6,2.4,1750.0
10.4,13.7,10.433333333333334,9.55,7.133333333333333,13.733333333333334,12.133333333333333,12.0,12.466666666666667,6.0,14.0,2.085714285714286,7.7,1.8,1605.0
12.100000000000001,13.75,10.866666666666667,9.9,6.2,13.733333333333334,13.466666666666667,12.5,13.466666666666667,6.0,13.2,1.8285714285714287,6.9,1.8,1714.0
11.000000000000002,12.95,10.833333333333334,10.45,6.199999999999999,12.666666666666666,12.6,13.0,12.466666666666667,5.7,14.2,2.085714285714286,6.1,1.8,1156.0
11.899999999999999,13.950000000000001,11.766666666666666,10.649999999999999,5.933333333333334,13.200000000000001,12.6,12.7,13.200000000000001,4.5,15.0,2.4285714285714284,7.300000000000001,2.8,1524.0
11.0,14.2,11.733333333333334,10.6,7.533333333333334,12.6,13.333333333333334,14.3,12.933333333333332,6.5,14.6,2.1142857142857143,6.3999999999999995,2.2,1608.0
10.7,11.85,11.433333333333335,13.5,7.8,12.733333333333334,12.666666666666666,13.399999999999999,13.4,7.1,15.8,2.0571428571428574,7.2,2.0,1685.0
9.1,11.4,9.266666666666667,10.549999999999999,7.199999999999999,11.933333333333335,11.266666666666666,11.5,13.466666666666669,6.5,12.8,2.2,7.199999999999999,2.4,1530.0
10.95,12.649999999999999,11.6,10.75,7.866666666666667,13.133333333333333,12.333333333333334,11.6,13.666666666666666,6.9,12.8,2.2,6.4,2.2,1669.0
10.700000000000001,12.649999999999999,11.233333333333333,11.4,7.266666666666667,11.933333333333332,12.533333333333331,12.8,12.466666666666667,6.0,13.0,2.085714285714286,7.300000000000001,2.4,1624.0
10.799999999999999,11.899999999999999,10.700000000000001,10.65,7.266666666666667,12.199999999999998,12.800000000000002,12.6,12.533333333333333,5.7,14.2,2.2,5.5,2.6,1156.0
11.25,12.450000000000001,10.966666666666667,11.1,6.733333333333333,12.0,12.533333333333331,12.7,13.066666666666668,6.0,13.8,2.142857142857143,7.3,2.4,1515.0
11.25,13.55,11.466666666666667,11.55,6.533333333333332,11.866666666666667,11.666666666666666,12.399999999999999,12.466666666666667,6.5,14.2,2.3142857142857145,7.0,2.2,1437.0
10.35,12.7,10.033333333333331,10.350000000000001,6.733333333333334,11.4,12.4,13.0,12.666666666666666,6.800000000000001,13.6,1.828571428571429,7.5,2.8,1482.0
10.149999999999999,12.75,10.799999999999999,10.2,6.866666666666667,12.133333333333333,12.333333333333334,11.8,12.533333333333331,6.2,13.4,2.085714285714286,7.1,2.8,1156.0
10.049999999999999,12.049999999999999,9.866666666666665,10.0,6.133333333333334,11.866666666666665,12.199999999999998,11.8,12.799999999999999,5.5,12.2,2.1142857142857143,7.1000000000000005,1.6,1443.0
9.5,12.149999999999999,10.366666666666667,10.5,7.3999999999999995,12.466666666666669,12.133333333333333,11.3,12.199999999999998,5.0,13.4,2.1142857142857143,6.7,1.6,1526.0
11.549999999999999,13.500000000000002,12.299999999999999,10.799999999999999,6.533333333333332,13.0,11.466666666666667,13.0,12.4,6.300000000000001,14.0,1.8857142857142857,7.3,2.0,1406.0
10.55,11.65,10.433333333333334,10.95,6.066666666666666,12.4,10.800000000000002,12.1,12.4,5.8,13.0,2.2285714285714286,8.0,2.2,1250.0
10.399999999999999,12.5,10.799999999999999,12.3,7.466666666666666,11.933333333333332,13.866666666666667,11.899999999999999,14.200000000000001,7.0,15.0,2.1428571428571432,8.0,2.6,1686.0
9.9,13.7,11.033333333333333,10.4,6.533333333333332,12.799999999999999,11.600000000000001,11.8,11.666666666666666,5.3,12.4,2.0,5.8,2.4,1421.0
9.0,11.8,10.633333333333331,12.4,8.0,12.666666666666666,12.666666666666666,11.8,14.733333333333334,6.4,15.2,2.257142857142857,8.6,1.8,1587.0
9.95,12.8,10.966666666666667,11.149999999999999,5.866666666666667,12.133333333333335,12.266666666666666,12.5,12.866666666666667,5.2,15.4,2.3714285714285714,6.3999999999999995,2.0,1428.0
10.2,13.100000000000001,10.866666666666667,9.7,7.2,12.199999999999998,12.066666666666668,11.6,12.066666666666668,5.4,11.4,2.028571428571429,5.2,2.0,1498.0
11.4,13.75,11.633333333333333,9.95,6.0,12.733333333333334,11.200000000000001,12.2,12.866666666666667,6.4,13.0,1.8000000000000003,7.300000000000001,1.8,1685.0
10.7,13.250000000000002,11.299999999999999,10.75,7.466666666666668,11.666666666666666,12.0,12.5,11.933333333333332,6.0,12.2,2.2,7.1,1.8,1598.0
10.55,13.15,11.799999999999999,11.6,7.266666666666667,11.799999999999999,13.199999999999998,13.5,13.6,6.6,15.6,2.0571428571428574,7.3,2.0,1706.0
9.55,11.05,9.866666666666667,13.45,8.133333333333333,12.066666666666668,12.866666666666665,13.100000000000001,14.0,6.4,14.8,1.8857142857142857,7.4,2.2,1544.0
10.649999999999999,13.1,11.1,9.649999999999999,6.866666666666666,13.133333333333333,12.333333333333334,11.4,12.066666666666668,5.5,11.8,2.3714285714285714,5.9,2.2,1431.0
9.3,11.900000000000002,9.699999999999998,9.2,5.266666666666667,12.266666666666666,10.266666666666666,11.2,12.799999999999999,4.7,12.0,1.885714285714286,7.0,2.6,1256.0
9.9,12.15,11.266666666666666,10.9,7.8,11.866666666666667,12.066666666666668,12.3,11.266666666666666,6.5,13.8,2.0571428571428574,6.5,2.0,1388.0
8.6,11.7,10.1,10.95,7.6000000000000005,11.0,12.600000000000001,12.0,14.0,6.1000000000000005,13.8,1.942857142857143,7.199999999999999,1.8,1156.0
10.749999999999998,12.6,10.899999999999999,10.25,7.533333333333334,11.799999999999999,12.266666666666666,12.4,12.733333333333334,6.4,13.8,2.0285714285714285,7.4,2.2,1488.0
11.450000000000001,13.85,10.866666666666667,9.5,7.266666666666668,13.799999999999999,12.066666666666668,12.5,11.733333333333333,5.300000000000001,10.0,2.0285714285714285,6.9,2.0,1721.0
10.25,11.4,11.1,10.950000000000001,7.3999999999999995,11.933333333333332,11.799999999999999,11.9,13.066666666666668,6.800000000000001,13.6,2.1714285714285713,7.3,2.2,1156.0
11.1,12.75,10.700000000000001,9.05,7.6000000000000005,12.266666666666666,11.866666666666667,10.5,11.133333333333333,5.3,10.6,2.1714285714285713,6.8,2.2,1541.0
10.399999999999999,11.75,11.066666666666668,9.8,6.0,12.266666666666666,10.6,12.0,12.6,5.2,14.2,2.1142857142857143,7.3,2.4,1367.0
11.100000000000001,11.650000000000002,10.399999999999999,11.6,6.733333333333334,11.799999999999999,11.866666666666667,12.1,13.200000000000001,6.8,13.8,2.057142857142857,6.800000000000001,2.4,1156.0
10.85,12.2,11.566666666666665,11.05,7.466666666666666,11.800000000000002,11.6,12.4,13.200000000000001,6.9,13.6,2.2,6.300000000000001,2.2,1479.0
9.55,11.95,10.166666666666666,9.7,7.199999999999999,11.333333333333334,12.0,11.4,12.333333333333334,6.3,13.6,2.028571428571429,6.0,1.6,1156.0
10.25,10.7,10.0,10.299999999999999,6.533333333333332,12.066666666666668,11.066666666666668,10.0,11.6,6.1000000000000005,11.0,2.0571428571428574,6.5,2.6,1156.0
10.0,12.45,10.533333333333333,9.899999999999999,6.266666666666666,12.0,11.666666666666666,11.8,12.066666666666668,4.3,12.6,2.0,5.9,2.0,1156.0
12.3,12.75,11.6,9.25,6.533333333333332,11.733333333333334,11.466666666666667,12.3,11.4,5.699999999999999,12.2,2.457142857142857,6.5,1.8,1406.0
9.05,12.15,10.266666666666667,10.75,8.0,12.066666666666665,12.066666666666668,11.399999999999999,12.466666666666669,5.2,12.2,1.8,7.6000000000000005,2.2,1519.0
9.7,11.9,10.366666666666667,12.5,6.866666666666666,12.200000000000001,12.733333333333334,12.6,13.6,7.2,13.4,2.2,7.9,1.8,1530.0
11.55,12.850000000000001,11.799999999999999,9.45,7.000000000000001,12.0,11.4,11.7,13.4,5.1000000000000005,13.2,1.8571428571428572,6.1,2.6,1459.0
10.450000000000001,12.05,11.100000000000001,10.2,6.266666666666667,12.066666666666668,10.600000000000001,12.5,12.4,5.4,12.8,2.1142857142857143,6.6,2.0,1464.0
9.4,11.5,10.733333333333333,12.25,7.933333333333333,12.4,11.333333333333334,12.5,13.133333333333335,6.2,12.8,1.9428571428571426,6.9,2.8,1440.0
10.0,11.5,11.233333333333334,11.499999999999998,7.266666666666666,11.6,12.0,11.7,13.133333333333335,6.5,14.0,1.9142857142857146,7.699999999999999,2.8,1462.0
10.0,12.4,10.533333333333333,11.05,6.133333333333334,12.266666666666666,12.333333333333334,11.0,13.199999999999998,6.3,12.2,2.057142857142857,7.1000000000000005,2.4,1156.0
11.8,13.099999999999998,11.066666666666668,10.0,7.400000000000001,12.600000000000001,12.866666666666667,11.5,11.6,4.8,13.4,1.942857142857143,7.2,2.6,1342.0
10.95,12.45,10.333333333333334,10.2,6.533333333333332,12.333333333333334,12.733333333333334,11.2,12.333333333333334,6.1,11.4,2.142857142857143,6.2,2.2,1156.0
9.8,11.3,9.9,10.149999999999999,7.266666666666666,12.800000000000002,11.933333333333332,11.0,12.6,5.199999999999999,12.8,2.2285714285714286,7.2,2.4,1423.0
9.75,11.75,10.333333333333334,11.55,7.933333333333334,12.133333333333333,12.866666666666667,11.399999999999999,12.266666666666667,5.7,12.8,2.1714285714285717,6.0,2.8,1279.0
9.649999999999999,10.2,9.866666666666665,11.600000000000001,6.133333333333333,12.866666666666665,10.733333333333334,9.9,11.799999999999999,6.0,12.2,2.2857142857142856,7.199999999999999,3.2,1425.0
8.6,11.55,9.6,9.25,7.533333333333334,12.866666666666667,11.933333333333332,10.9,12.666666666666666,5.1000000000000005,11.4,2.257142857142857,6.3,2.2,1578.0
10.25,12.05,9.6,9.35,5.733333333333333,12.466666666666669,12.133333333333333,10.899999999999999,10.466666666666667,5.3999999999999995,11.2,2.2285714285714286,6.7,2.2,1156.0
9.850000000000001,10.899999999999999,9.8,11.2,6.466666666666666,11.200000000000001,12.066666666666668,11.600000000000001,13.933333333333332,5.8,12.8,2.028571428571429,8.1,1.2,1453.0
11.350000000000001,11.65,10.533333333333333,11.149999999999999,7.266666666666667,11.799999999999999,11.199999999999998,12.7,13.666666666666666,6.1000000000000005,14.0,2.1714285714285713,6.4,1.0,1567.0
8.85,10.65,8.733333333333333,8.55,6.133333333333333,10.666666666666666,10.333333333333334,10.9,10.666666666666666,5.300000000000001,11.0,2.4285714285714284,6.5,1.4,1554.0
11.25,12.899999999999999,11.399999999999999,11.05,7.6000000000000005,12.466666666666669,11.733333333333333,12.2,12.666666666666666,6.7,13.2,2.0571428571428574,7.2,1.8,1471.0
12.049999999999999,12.85,11.066666666666668,10.6,7.6000000000000005,12.866666666666667,11.933333333333332,11.9,14.266666666666666,6.7,11.2,2.085714285714286,7.0,2.8,1632.0
7.949999999999999,11.35,9.466666666666667,12.599999999999998,8.266666666666667,9.799999999999999,13.0,12.2,13.466666666666669,6.7,13.4,2.257142857142857,7.2,1.6,1324.0
9.600000000000001,11.850000000000001,10.633333333333335,10.600000000000001,5.933333333333334,12.6,12.466666666666667,11.3,13.133333333333333,5.6,13.4,2.2,7.0,1.4,1358.0
10.549999999999999,13.0,10.866666666666667,9.850000000000001,5.6000000000000005,11.4,10.333333333333334,11.6,11.266666666666666,6.300000000000001,10.8,2.0,6.0,1.2,1489.0
10.65,12.0,10.6,10.55,5.466666666666666,11.799999999999999,12.266666666666666,12.3,12.399999999999999,6.4,12.4,2.2,7.6,2.2,1156.0
8.0,10.1,9.299999999999999,9.05,5.866666666666666,12.266666666666666,9.533333333333333,10.399999999999999,11.533333333333333,4.8,11.4,2.2,6.6,2.2,1156.0
10.3,11.899999999999999,10.766666666666666,10.3,6.933333333333334,12.4,12.4,10.8,14.866666666666667,5.7,14.2,2.085714285714286,8.3,2.6,1549.0
11.5,11.7,11.366666666666667,11.3,7.333333333333333,12.266666666666666,11.466666666666667,12.6,13.266666666666666,6.6,13.8,2.085714285714286,7.699999999999999,2.2,1530.0
11.25,13.25,11.566666666666665,10.5,7.133333333333334,11.933333333333332,11.466666666666667,12.3,12.6,6.7,13.4,2.085714285714286,7.199999999999999,1.2,1552.0
9.55,12.349999999999998,10.966666666666667,10.1,5.666666666666667,11.799999999999999,10.666666666666666,11.8,11.533333333333331,5.0,11.6,2.028571428571429,6.9,2.2,1499.0
9.649999999999999,12.05,9.766666666666667,9.8,6.800000000000001,12.666666666666666,12.600000000000001,11.7,12.333333333333334,6.3,11.8,2.1142857142857143,7.300000000000001,2.6,1342.0
8.0,10.399999999999999,9.266666666666667,11.7,7.199999999999999,11.866666666666667,12.200000000000001,11.5,13.266666666666667,5.8,13.6,2.1999999999999997,7.0,1.8,1156.0
10.6,12.25,10.4,10.0,7.333333333333333,13.533333333333331,12.266666666666666,10.7,12.533333333333331,5.5,13.2,2.142857142857143,7.0,1.4,1642.0
10.65,13.299999999999999,10.166666666666666,8.55,5.6000000000000005,13.199999999999998,11.133333333333333,11.6,11.066666666666668,5.1,11.0,2.1714285714285717,7.0,1.6,1308.0
10.3,11.35,10.566666666666666,11.0,8.066666666666668,11.866666666666667,12.266666666666666,11.4,12.799999999999999,7.0,13.2,2.028571428571429,6.5,2.0,1374.0
10.7,11.7,10.566666666666668,10.5,7.466666666666668,12.333333333333334,12.133333333333335,11.2,12.866666666666665,5.0,11.8,2.1142857142857143,7.3,2.6,1463.0
11.849999999999998,12.899999999999999,10.333333333333334,11.4,6.733333333333333,12.333333333333334,12.133333333333333,12.3,12.466666666666667,5.3,11.8,1.8857142857142857,6.5,2.6,1680.0
10.7,11.55,10.933333333333332,11.549999999999999,7.9333333333333345,11.800000000000002,12.266666666666666,12.2,13.133333333333333,6.2,12.8,2.085714285714286,7.300000000000001,1.6,1622.0
9.8,10.850000000000001,9.866666666666665,10.9,6.333333333333333,12.066666666666668,12.066666666666668,11.2,12.733333333333334,6.199999999999999,11.8,1.9999999999999998,6.7,1.8,1318.0
10.450000000000001,12.7,10.6,9.05,5.733333333333333,13.0,11.666666666666666,10.1,13.4,5.7,12.6,2.1999999999999997,7.4,1.8,1499.0
10.05,11.850000000000001,10.233333333333334,9.5,7.0,12.799999999999999,11.6,11.3,12.066666666666668,6.1,12.2,2.1999999999999997,7.4,2.4,1562.0
10.8,11.0,10.333333333333334,10.65,7.0,9.466666666666667,11.866666666666667,11.8,13.733333333333334,6.4,13.4,2.1142857142857143,7.6000000000000005,1.8,1156.0
9.8,11.1,10.366666666666667,10.45,6.266666666666667,11.266666666666666,12.0,10.7,13.533333333333331,6.9,14.6,1.8000000000000003,5.9,2.0,1596.0
8.649999999999999,11.649999999999999,9.966666666666667,9.7,7.133333333333333,12.466666666666667,11.866666666666667,10.1,10.266666666666667,5.5,10.8,2.2285714285714286,5.3,2.4,1579.0
10.4,12.9,10.466666666666667,8.6,6.866666666666667,12.0,11.066666666666668,11.3,10.666666666666666,5.1,12.2,1.9714285714285715,6.3,1.8,1371.0
10.1,11.75,10.299999999999999,10.4,7.0,10.933333333333332,11.933333333333332,11.600000000000001,12.4,6.4,13.0,2.2,6.5,2.2,1156.0
8.950000000000001,11.45,10.033333333333333,10.45,6.3999999999999995,11.466666666666667,12.200000000000001,11.9,12.200000000000001,6.8,13.4,2.1142857142857143,5.6,3.0,1156.0
8.399999999999999,12.25,9.533333333333333,8.4,5.8,13.466666666666667,9.533333333333333,10.3,11.6,5.3999999999999995,10.0,1.9714285714285713,6.5,2.6,1457.0
11.15,12.3,10.366666666666665,10.649999999999999,7.066666666666667,11.199999999999998,11.666666666666666,12.399999999999999,12.933333333333332,5.9,13.4,2.314285714285714,5.8,2.4,1156.0
8.35,9.1,8.833333333333332,10.7,7.3999999999999995,11.466666666666669,10.6,11.0,12.0,6.2,12.4,2.1714285714285713,6.1,2.0,1156.0
8.65,12.1,9.9,9.1,6.400000000000001,10.933333333333332,11.4,11.899999999999999,12.4,5.3999999999999995,13.6,1.9428571428571428,5.0,1.6,1156.0
7.749999999999999,12.15,9.799999999999999,9.350000000000001,6.333333333333333,12.4,11.333333333333334,11.9,11.666666666666666,4.5,12.0,2.028571428571429,6.5,2.2,1156.0
8.05,10.85,9.7,10.5,6.666666666666667,10.533333333333333,12.066666666666668,11.3,13.866666666666665,6.0,12.4,2.2,7.4,1.0,1340.0
8.35,9.95,9.4,9.9,7.333333333333333,10.933333333333332,10.6,11.2,12.133333333333333,6.3,11.2,2.2,6.0,2.2,1336.0
10.6,10.8,9.766666666666667,10.850000000000001,6.333333333333333,10.466666666666667,12.533333333333333,11.100000000000001,13.0,7.0,12.2,2.2285714285714286,7.0,2.0,1156.0
9.350000000000001,11.8,10.233333333333334,10.3,6.733333333333333,12.133333333333333,11.333333333333334,11.5,12.799999999999999,5.300000000000001,11.4,2.085714285714286,8.0,1.8,1397.0
8.6,11.649999999999999,10.0,7.7,5.3999999999999995,11.733333333333334,9.0,10.0,10.933333333333332,4.6,11.6,2.0285714285714285,6.4,2.6,1304.0
10.2,12.4,10.666666666666666,8.8,5.666666666666667,12.800000000000002,10.200000000000001,10.7,11.800000000000002,6.2,11.2,2.085714285714286,6.1000000000000005,2.2,1156.0
10.5,11.3,10.666666666666666,10.45,7.466666666666666,12.0,11.933333333333332,11.7,12.466666666666669,6.9,13.0,2.1142857142857143,7.6,1.4,1156.0
9.8,11.3,9.766666666666667,11.85,7.0,12.333333333333334,13.0,11.0,14.266666666666666,5.1,14.0,1.9428571428571426,8.1,2.2,1317.0
8.85,10.5,8.633333333333333,10.5,6.933333333333334,11.266666666666666,10.133333333333333,11.899999999999999,11.266666666666666,6.9,11.4,2.1142857142857143,7.5,2.4,1299.0
10.05,12.3,10.666666666666666,11.149999999999999,7.0,12.266666666666666,11.4,11.100000000000001,11.533333333333333,7.1,12.8,2.2,6.800000000000001,1.4,1425.0
12.2,13.45,11.299999999999999,10.05,7.533333333333334,13.399999999999999,12.666666666666666,12.0,12.733333333333334,5.8,12.2,2.2285714285714286,8.1,2.6,1767.0
9.15,10.45,9.666666666666666,10.95,6.399999999999999,10.799999999999999,11.0,11.2,12.199999999999998,5.8,12.4,2.0857142857142863,7.300000000000001,2.0,1515.0
11.650000000000002,13.05,11.200000000000001,10.0,6.066666666666666,11.4,10.0,11.8,11.133333333333335,5.6,11.0,1.9142857142857141,6.3,2.6,1441.0
8.45,11.7,9.666666666666668,9.75,5.933333333333334,10.0,9.933333333333334,11.5,9.866666666666665,4.6000000000000005,11.8,2.2,5.5,2.8,1156.0
11.75,13.25,12.366666666666667,9.75,5.466666666666668,11.733333333333334,10.200000000000001,13.2,11.533333333333331,6.4,12.0,2.1714285714285717,7.1,2.8,1156.0
9.5,12.150000000000002,10.566666666666666,10.4,6.333333333333333,12.666666666666666,10.933333333333332,12.3,12.066666666666668,5.800000000000001,14.2,2.085714285714286,6.7,2.4,1156.0
10.8,13.8,10.766666666666666,10.75,7.0,12.533333333333333,12.0,11.100000000000001,13.866666666666667,5.8999999999999995,13.6,2.3428571428571425,7.4,1.8,1490.0
9.450000000000001,10.75,8.833333333333334,11.350000000000001,6.866666666666666,12.133333333333333,11.466666666666667,11.2,12.733333333333334,5.1,12.0,2.1714285714285713,6.5,2.2,1156.0
9.8,11.75,9.733333333333333,10.45,6.066666666666666,11.666666666666666,10.733333333333333,10.5,10.2,5.4,12.8,1.8571428571428572,7.2,1.4,1376.0
9.700000000000001,11.75,9.899999999999999,8.850000000000001,6.666666666666668,11.466666666666667,10.866666666666667,11.1,11.0,5.3999999999999995,11.2,2.1142857142857143,5.9,2.0,1407.0
8.2,9.100000000000001,8.733333333333334,11.1,6.866666666666667,11.133333333333333,10.733333333333334,10.600000000000001,10.466666666666667,7.2,10.2,2.057142857142857,6.9,2.2,1300.0
9.55,11.75,10.833333333333334,10.05,6.533333333333332,11.866666666666667,11.933333333333332,11.5,12.466666666666667,6.5,12.4,2.1714285714285713,7.300000000000001,1.6,1536.0
9.1,8.7,9.033333333333333,11.850000000000001,8.066666666666668,12.0,11.533333333333331,10.7,13.866666666666667,5.800000000000001,13.2,2.1714285714285713,6.3,2.0,1436.0
9.2,10.55,9.366666666666667,10.1,7.133333333333333,11.4,10.0,11.2,11.066666666666668,5.800000000000001,10.4,2.1142857142857143,6.2,1.6,1320.0
10.6,11.7,10.966666666666669,11.8,6.066666666666667,12.666666666666666,11.266666666666666,11.7,13.533333333333333,6.0,14.6,2.1714285714285713,7.6,1.8,1526.0
10.950000000000001,11.100000000000001,10.133333333333335,9.95,6.933333333333333,11.6,11.933333333333332,12.1,12.200000000000001,5.7,12.4,2.085714285714286,6.1,2.4,1156.0
9.799999999999999,11.25,9.6,10.05,6.400000000000001,11.133333333333333,11.333333333333334,11.8,12.6,5.5,12.8,1.8857142857142857,6.1,2.0,1156.0
10.149999999999999,12.55,10.966666666666667,11.299999999999999,5.666666666666667,12.666666666666666,10.933333333333332,12.1,12.466666666666667,5.5,12.6,2.2285714285714286,7.0,1.6,1552.0
9.4,10.55,9.733333333333334,9.25,6.733333333333334,10.933333333333332,10.666666666666666,8.7,10.666666666666666,5.8999999999999995,11.6,2.3428571428571425,7.0,1.6,1408.0
9.9,11.1,9.266666666666666,9.4,6.666666666666667,11.266666666666666,11.333333333333334,11.899999999999999,11.466666666666667,6.9,11.8,2.2285714285714286,5.9,2.2,1449.0
8.75,11.0,9.0,8.75,5.333333333333333,12.266666666666666,10.266666666666666,10.3,12.6,6.699999999999999,10.6,2.2,7.5,1.8,1434.0
9.0,12.25,11.233333333333334,10.850000000000001,6.2,11.799999999999999,11.866666666666665,12.8,12.266666666666666,5.7,13.2,2.085714285714286,7.0,2.4,1156.0
8.9,11.0,10.5,11.149999999999999,7.2,11.266666666666666,12.333333333333334,12.0,12.133333333333333,5.6000000000000005,14.0,1.9714285714285715,7.8,2.2,1272.0
9.95,11.399999999999999,11.000000000000002,9.0,5.933333333333334,10.266666666666667,11.0,11.0,12.800000000000002,6.8999999999999995,12.8,1.9714285714285713,7.0,2.2,1156.0
10.55,10.75,9.466666666666667,8.75,6.733333333333333,11.6,11.066666666666668,11.5,12.133333333333333,5.3,12.0,2.0285714285714285,6.7,2.0,1156.0
10.45,12.4,11.1,10.1,6.933333333333333,12.600000000000001,10.533333333333333,12.5,13.0,5.2,13.2,2.085714285714286,6.5,2.0,1364.0
10.75,10.75,9.5,11.25,7.399999999999999,11.0,11.800000000000002,11.3,11.733333333333334,5.8,12.4,2.1999999999999997,6.6,1.6,1156.0
9.75,11.95,10.433333333333334,11.85,7.066666666666667,11.333333333333334,13.066666666666665,11.600000000000001,14.933333333333332,6.2,14.8,2.085714285714286,8.700000000000001,1.8,1156.0
