name,club,profile_image,year,market_value
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Hael Al-Badri,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€75k
Ali Salama,Al-Nasr Benghazi,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,€100k
Akram Raheem,Naft Missan,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Sardorbek Azimov,FK Andijon,https://img.a.transfermarkt.technology/portrait/small/324748-1688484098.png?lm=1,28,€250k
Ali Khalil,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
None,None,None,None,None
Riva Abdul Rahman,Taliya SC,https://img.a.transfermarkt.technology/portrait/small/815417-1695656773.png?lm=1,28,-
Mahmoud Za'tara,Al-Wehdat SC,https://img.a.transfermarkt.technology/portrait/small/307351-1698757039.png?lm=1,32,€250k
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Amrit Gope,Bengaluru FC,https://img.a.transfermarkt.technology/portrait/small/630613-1590909828.jpg?lm=1,24,€50k
Jafar Mondal,Without Club,https://img.a.transfermarkt.technology/portrait/small/727426-1598815321.jpg?lm=1,23,-
Yadav Rahul,FC Agniputhra ,https://img.a.transfermarkt.technology/portrait/small/630150-1616266366.jpeg?lm=1,24,-
Yudha Alkanza,PSIM Yogyakarta,https://img.a.transfermarkt.technology/portrait/small/721072-1639196544.jpeg?lm=1,25,€125k
Reza Saputra,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
P11,None,None,None,None
None,None,None,None,None
Marek Madle,Rochedale Rovers,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
HEARIS RAKHA AGENCY,None,None,None,None
Muhamad Firly,PS Barito Putera,https://img.a.transfermarkt.technology/portrait/small/746984-1648268128.jpg?lm=1,24,€75k
Rookbook Sports,None,None,None,None
Ahmed Hasanovic,FK Rudar Kakanj,https://img.a.transfermarkt.technology/portrait/small/429315-1559580030.png?lm=1,23,€75k
None,None,None,None,None
Lalchungnunga,East Bengal FC,https://img.a.transfermarkt.technology/portrait/small/727226-1697282264.jpg?lm=1,22,€175k
None,None,None,None,None
None,None,None,None,None
Armin Maier,TSV Gilching-Argelsried,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,59,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Dreamz Football Eminence - Mohd Hizwan Mohd Azmi,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Akmal Azmi,Kedah Darul Aman B,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
HenBen Football Management,None,None,None,None
Dajan Ponjevic,FK Zvijezda 09,https://img.a.transfermarkt.technology/portrait/small/161026-1626030427.png?lm=1,34,€50k
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Maan Singh,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
ROOF,None,None,None,None
Japan Sports Marketing Inc.,None,None,None,None
Mustafa Mohammad,RBC Roosendaal,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Oleg Tolmasov,Without Club,https://img.a.transfermarkt.technology/portrait/small/315162-1598176660.png?lm=1,28,€175k
None,None,None,None,None
Abdul Rahman Ismawi,Sarawak United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Steve Whyte,Melbourne Knights,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Shuto Kono,Without Club,https://img.a.transfermarkt.technology/portrait/small/150049-1616077173.JPG?lm=1,30,-
None,None,None,None,None
None,None,None,None,None
Raphael Borges Rodrigues,Macarthur FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,€100k
None,None,None,None,None
Daniel Hallingström,Central Coast Mariners,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
Lalfelkima,Sudeva Delhi FC,https://img.a.transfermarkt.technology/portrait/small/759445-1614925231.jpeg?lm=1,22,€25k
B&E CONSULT LTD,None,None,None,None
Faisal Sakhizada,Kingston City,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
None,None,None,None,None
GB1 Football Agency,None,None,None,None
Matej Centrih,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Marcio Santos,Naga Ultimate KS FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Jinyang Peng,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,€10k
Bryce Bafford,Perth RedStar FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Andrija Jukic,Western Knights Soccer Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Erwan Ismail,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
None,None,None,None,None
Khairul Asyraf Sahizah,Immigration FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Mirzhakhon Mirakhmadov,FC OKMK Olmaliq,https://img.a.transfermarkt.technology/portrait/small/503499-1626121484.png?lm=1,26,€300k
Elyor Orifov,Sogdiana Jizzakh,https://img.a.transfermarkt.technology/portrait/small/494099-1593934648.png?lm=1,31,€100k
Dwiyanto Susilo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Bhudiar Riza,PSIM Yogyakarta,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,€125k
None,None,None,None,None
Shayan Alinejad,Langwarrin SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
None,None,None,None,None
Marko Putincanin,FK Napredak Krusevac,https://img.a.transfermarkt.technology/portrait/small/46123-1648140077.jpg?lm=1,35,€150k
Reza Erlangga,Sriwijaya FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€25k
Abdul Ali Nahumarury,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Lok-Man Tang,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Chun-Wang Ryan Cheng,HK U23,https://img.a.transfermarkt.technology/portrait/small/706852-1683144090.jpg?lm=1,22,€25k
None,None,None,None,None
None,None,None,None,None
Yeob Hwang,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,None
None,None,None,None,None
SEG - Sports Entertainment Group,None,None,None,None
None,None,None,None,None
Nazhiim Harman,Geylang International,https://img.a.transfermarkt.technology/portrait/small/577385-1692660762.png?lm=1,24,€25k
Ren Ishihara,NK Puscine,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
QAMAR SPORT MANAGEMENT,None,None,None,None
Gang Cha,Gangneung Citizen,https://img.a.transfermarkt.technology/portrait/small/521053-1590247391.jpg?lm=1,29,-
Matthew Abraham,Unknown,https://img.a.transfermarkt.technology/portrait/small/178470-1692980371.png?lm=1,34,-
Firoj Ali,Rainbow AC,https://img.a.transfermarkt.technology/portrait/small/651120-1619106320.png?lm=1,28,-
Asmir Kadric,Bonnyrigg White Eagles,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Andy Ahmad,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
None,None,None,None,None
Gavin Niese,Avondale FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
None,None,None,None,None
The Elephant Group,None,None,None,None
None,None,None,None,None
Andrew Hoole,Broadmeadow Magic FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Beto,Inglewood United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
451 Football Consultancy,None,None,None,None
Riccardo Mazzoleni,Without Club,https://img.a.transfermarkt.technology/portrait/small/336684-1560050571.png?lm=1,26,-
Idris Bikmaykin,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Andrea Agamemnonos,Sydney United 58 FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
IMG International,None,None,None,None
None,None,None,None,None
Issouf Sangare,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Davron Anvarov,FC Qizilqum,https://img.a.transfermarkt.technology/portrait/small/659915-1639841308.png?lm=1,22,€150k
Saed Al-Berro,Jableh SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Ahmed Ayadi,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Adam Sawyer,Queensland Lions FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
None,None,None,None,None
None,None,None,None,None
Golfriedo Agustinus,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Idham Jauhari,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Andre Wibowo,FC Bekasi City,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Chinglensana Singh,Hyderabad FC,https://img.a.transfermarkt.technology/portrait/small/416247-1697286512.JPG?lm=1,27,€275k
International Sports Consulting,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
R. Gopinath,Dewan Bandaraya Kuala Lumpur S.C.,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
None,None,None,None,None
Supervision Management,None,None,None,None
PREMIER'ART MANAGEMENT,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Jon McShane,FC Clifton Hill,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Feri Sistianto,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Brayden Mann,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
None,None,None,None,None
Jean-Delors Tuyishime,Eastern Suburbs FC (AUS),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
M. Ögat Sportmanagement,None,None,None,None
EVEDE Management,None,None,None,None
None,None,None,None,None
Nora Fernandes,Aizawl FC,https://img.a.transfermarkt.technology/portrait/small/757901-1688498166.jpg?lm=1,25,€50k
Devansh Dabas,Gokulam Kerala FC,https://img.a.transfermarkt.technology/portrait/small/673496-1669274626.png?lm=1,22,€50k
H Prasanjit Singha,Without Club,https://img.a.transfermarkt.technology/portrait/small/785983-1618593462.jpeg?lm=1,23,-
Pc Lalmuansanga,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Golmei Rongmei,KLASA FC,https://img.a.transfermarkt.technology/portrait/small/642492-1618926364.jpeg?lm=1,26,-
Fernando Recio,Lee Man,https://img.a.transfermarkt.technology/portrait/small/s_113789_15979_2012_1.jpg?lm=1,40,€25k
Prateek Kumar Singh,Chennaiyin FC,https://img.a.transfermarkt.technology/portrait/small/690301-1619083106.jpeg?lm=1,23,€25k
Hafsyar Farkhan,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Riley Warland,Perth Glory,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,€100k
Tridev Boro,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Sherko Karim,Erbil SC,https://img.a.transfermarkt.technology/portrait/small/295469-1689244034.jpg?lm=1,27,-
None,None,None,None,None
ROOF,None,None,None,None
None,None,None,None,None
Ivan Febrianto,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Nurdy Hamsah,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Tinton Suharto,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Kenneth Chang,Tiong Bahru FC,https://img.a.transfermarkt.technology/portrait/small/196306-1692980201.png?lm=1,31,-
Ran Zhang,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,€50k
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
InFootball Agency,None,None,None,None
Sanzhar Tursunov,FC OKMK Olmaliq,https://img.a.transfermarkt.technology/portrait/small/106632-1625937482.png?lm=1,36,€125k
Ensar Bruncevic,FK Novi Pazar,https://img.a.transfermarkt.technology/portrait/small/686680-1665063106.jpg?lm=1,24,€50k
Boaz Myhill,Fortuna Sittard U21,https://img.a.transfermarkt.technology/portrait/small/s_3838_984_2013_09_24_1.jpg?lm=1,41,-
Danny Morton,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Pacifique Niyongabire,Valour FC,https://img.a.transfermarkt.technology/portrait/small/561646-1683143592.jpg?lm=1,23,€200k
Allen Lyngdoh,Shillong Lajong FC,https://img.a.transfermarkt.technology/portrait/small/500416-1694111596.jpg?lm=1,25,-
Azhar Sairudin,Warwick Knights FC,https://img.a.transfermarkt.technology/portrait/small/150402-1692573939.png?lm=1,37,-
Nurhilmi Jasni,None,https://img.a.transfermarkt.technology/portrait/small/149878-1693134353.png?lm=1,36,-
None,None,None,None,None
Rajib Ghorui,Tarun Sangha FC ,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
Proathleta Sport Management,None,None,None,None
Pian Hadiansyah,Persekat Tegal,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Daryl Nicol,Perth RedStar FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
None,None,None,None,None
Andy Reid,Avondale FC,https://img.a.transfermarkt.technology/portrait/small/s_10008_289_2009_1.jpg?lm=1,41,-
Lujiang Yuan,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Feri Saragih,Putra Surakarta FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Rhys Cooper,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
John McGuigan,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Pierce Clark,Heidelberg United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Kane Runge,Mornington SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Khalid Qayoom,CAG Recreation FC,https://img.a.transfermarkt.technology/portrait/small/629604-1618993389.jpeg?lm=1,34,-
Karrar Mohammed,Al-Naft SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
None,None,None,None,None
Hasan Al-Khadour,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Abdul Nasser Hasan,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Ali Laith,Tishreen SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,€150k
None,None,None,None,None
LPM Football Agents Ltd.,None,None,None,None
None,None,None,None,None
None,None,None,None,None
HSR - SPORTS UG,None,None,None,None
Syed Zahid,Mohun Bagan Super Giant,https://img.a.transfermarkt.technology/portrait/small/842549-1619032775.png?lm=1,20,-
Jaspreet Singh,Sreenidi Deccan FC,https://img.a.transfermarkt.technology/portrait/small/742259-1618584656.png?lm=1,24,€25k
Ajmal Khoram,FC Areacode,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,41,-
Ashish Sibi,Sudeva Delhi FC,https://img.a.transfermarkt.technology/portrait/small/760343-1599393507.jpg?lm=1,22,€25k
None,None,None,None,None
Guntur Ariyadi,Madura United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,€10k
None,None,None,None,None
Shannon Brady,Gold Coast Knights,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Kris Naicker,Eastern Suburbs AFC,https://img.a.transfermarkt.technology/portrait/small/617012-1572443378.png?lm=1,20,€50k
GBS Group (International),None,None,None,None
None,None,None,None,None
Mohd Faiz Subri,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Galih Firmansyah,Arema FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,€10k
None,None,None,None,None
Yuto Nagai,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Doudou Mangni,Calcio Lecco 1912,https://img.a.transfermarkt.technology/portrait/small/197480-1665736294.jpg?lm=1,30,€250k
None,None,None,None,None
Simone Franchini,Delfino Pescara 1936,https://img.a.transfermarkt.technology/portrait/small/341054-1697555571.jpg?lm=1,25,€200k
QAMAR SPORT MANAGEMENT,None,None,None,None
Leo Athanasiou,Northcote City FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
None,None,None,None,None
Edo Febriansyah,PERSIB Bandung,https://img.a.transfermarkt.technology/portrait/small/721908-1617804787.jpg?lm=1,26,€250k
None,None,None,None,None
