name,club,profile_image,year,market_value
Evgeniy Morozov,Lokomotiv Moscow,https://img.a.transfermarkt.technology/portrait/small/652270-1690122358.png?lm=1,22,€1.20m
Gergő Tárkányi,Vecsési FC 1911,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Joshua Durnin,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Adam Katsaev,None,https://img.a.transfermarkt.technology/portrait/small/623250-1568457905.png?lm=1,22,-
Bálint Gégény,Újfehértó SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
None,None,None,None,None
József Biró,MUN SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Oleg Gerasimchik,Slonim City,https://img.a.transfermarkt.technology/portrait/small/731035-1650924025.png?lm=1,40,-
István Makai,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Artem Galyak,Vertikal Kalinkovichi,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Béla Jeddi,Ibrány SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
None,None,None,None,None
Roman Shevchenok,FK Gorki,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Dmitriy Bykov,Zenit 2 St. Petersburg,https://img.a.transfermarkt.technology/portrait/small/821680-1622569722.png?lm=1,19,-
Dávid Nagy,Ibrány SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Oleg Petrushevskiy,FK Lida 2,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Balázs Osbáth,Zalaszentgróti VFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Mikhail Belyi,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Tony Nyyssölä,MPS/Atletico Malmi,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Gábor Ivusza,Toponár SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
None,None,None,None,None
None,None,None,None,None
Mateo Basic,NK Dugopolje,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€50k
Anton Arkhipov,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
None,None,None,None,None
Tero Velakoski,Tuusulan Palloseura,https://img.a.transfermarkt.technology/portrait/small/434537-1547203964.jpg?lm=1,-,-
Kirill Krush,Format Pogranichnaya,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Krisztián Orlóczki,Füzesabony SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Nikita Shestakov,KV Plieningen-Stuttgart,https://img.a.transfermarkt.technology/portrait/small/623352-1538845520.png?lm=1,22,-
None,None,None,None,None
Vladimir Shipovskiy,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,57,-
None,None,None,None,None
None,None,None,None,None
László Bozsó,Szarvasi FC 1905,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Krisztián Tóth,Bőcs KSC,https://img.a.transfermarkt.technology/portrait/small/s_162154_11420_2010_1.jpg?lm=1,30,-
Tamás Tóth,Fehérvár FC II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
None,None,None,None,None
Eduard Simonchik,Bumprom Gomel,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,€25k
Vladislav Kozlov,None,https://img.a.transfermarkt.technology/portrait/small/601448-1568878191.png?lm=1,22,-
Mikhail Kravchuk,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Petr Zyl,Viktoria Marina Gorka,https://img.a.transfermarkt.technology/portrait/small/187846-1548538540.png?lm=1,29,-
Andrey Sorokin,Sakhalin Yuzhno-Sakhalinsk,https://img.a.transfermarkt.technology/portrait/small/214265-1615634564.png?lm=1,27,-
Attila Bagyinszki,Végegyházi SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
None,None,None,None,None
Krisztián Adorján,Budapest Honvéd FC,https://img.a.transfermarkt.technology/portrait/small/143219-1566441083.jpeg?lm=1,30,€150k
Adam Vittman,SK Unterschützen,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Roland Ugrai,Mezőkövesd Zsóry FC,https://img.a.transfermarkt.technology/portrait/small/119772-1606068228.jpg?lm=1,31,€250k
Igor Yurchenko,None,https://img.a.transfermarkt.technology/portrait/small/135315-1700753927.jpeg?lm=1,63,-
Valeri Ivanov,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Nikita Molochnikov,None,https://img.a.transfermarkt.technology/portrait/small/600311-1570685113.png?lm=1,22,-
Zoltán Csák,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_159190_6049_2010_1.jpg?lm=1,32,-
László Szűcs,Mogyoród FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
László Kiss,Nyírgyulaj KSE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,67,-
Ryan Cunningham,FC College 1975 U17,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Matty Robinson,NFA FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Vladislav Misan,Academia Football Krasnodar,https://img.a.transfermarkt.technology/portrait/small/601854-1544906978.png?lm=1,22,-
William Kaastrup,Randers FC,https://img.a.transfermarkt.technology/portrait/small/807475-1683234324.png?lm=1,19,€350k
Gustav Lindén,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,19,€25k
Balázs Kerek,Hajdúnánás FK,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Ruslan Arzumanov,None,https://img.a.transfermarkt.technology/portrait/small/617410-1544908629.png?lm=1,22,-
Balázs Nánási,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_108071_5378_2012_1.jpg?lm=1,34,-
Krisztián Dóczi,Zalaegerszegi TE FC II,https://img.a.transfermarkt.technology/portrait/small/s_162893_7682_2012_1.jpg?lm=1,34,-
Pavel Dashin,SIUE Cougars (Southern Illinois Uni. Edwardsville),https://img.a.transfermarkt.technology/portrait/small/617412-1544906559.png?lm=1,22,-
Tibor Jánosa,Hévíz SK,https://img.a.transfermarkt.technology/portrait/small/s_141551_24012_2012_1.jpg?lm=1,44,-
Zoltán Czirjék,Andráshida TE,https://img.a.transfermarkt.technology/portrait/small/s_126575_24655_2010_2.jpg?lm=1,33,-
Pavel Dobrovolskiy,FK Zhlobin,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
Roland Pap,Bonyhád VLC,https://img.a.transfermarkt.technology/portrait/small/s_103075_12163_2012_1.jpg?lm=1,33,-
Tamás Kőkuti,Baracs SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Andrey Emeljanov,FK Osipovichi,https://img.a.transfermarkt.technology/portrait/small/757550-1592640692.png?lm=1,28,€50k
Boutique Transfers and Management ApS,None,None,None,None
Gábor Berki,Kecskéd KSK,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Sergey Lukjanov,BIO Svetlyi Yar,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Julius Lindgren,IFK Norrköping,https://img.a.transfermarkt.technology/portrait/small/427729-1548410714.jpg?lm=1,26,€50k
Daniil Domnichev,None,https://img.a.transfermarkt.technology/portrait/small/598601-1553799559.png?lm=1,25,-
Bence Tóth,USV Neulengbach,https://img.a.transfermarkt.technology/portrait/small/98503-1480448951.jpg?lm=1,34,-
Dániel Sváb,SV Leithaprodersdorf,https://img.a.transfermarkt.technology/portrait/small/102255-1489968889.jpg?lm=1,33,-
Krisztián Kiss,Vecsési FC 1911,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Norbert Kardos,Martfűi LSE,https://img.a.transfermarkt.technology/portrait/small/s_105812_22610_2012_1.jpg?lm=1,35,-
Norbert Angyal,Újfehértó SE,https://img.a.transfermarkt.technology/portrait/small/s_75152_22255_2010_1.jpg?lm=1,31,-
None,None,None,None,None
Vitaliy Ignatenko,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
None,None,None,None,None
Gábor Surányi,Tura VSK,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Gábor Marics,Apagy SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
None,None,None,None,None
Vadim Kuchinskiy,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
None,None,None,None,None
Csaba Dévai,Vecsési FC 1911,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Péter Bálint,Törökszentmiklósi FC,https://img.a.transfermarkt.technology/portrait/small/s_197635_5399_2011_1.jpg?lm=1,34,-
Ivan Zinaliev,FShM Moskau ,https://img.a.transfermarkt.technology/portrait/small/626605-1546114780.png?lm=1,23,-
Kirill Artemjev,FK Orenburg-2,https://img.a.transfermarkt.technology/portrait/small/623282-1569508052.png?lm=1,23,-
Gergő Kovács,Hévíz SK,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Gergő Rása,Vecsési FC 1911,https://img.a.transfermarkt.technology/portrait/small/s_74215_7682_2010_1.jpg?lm=1,34,-
Ellis Samuel Ato,Unknown,https://img.a.transfermarkt.technology/portrait/small/s_101628_27165_2012_1.jpg?lm=1,34,-
Lev Belousov,None,https://img.a.transfermarkt.technology/portrait/small/623284-1567081256.png?lm=1,23,-
None,None,None,None,None
BOLA CONSULTING,None,None,None,None
None,None,None,None,None
Vildan Amerkhanov,None,https://img.a.transfermarkt.technology/portrait/small/623294-1546114166.png?lm=1,24,-
None,None,None,None,None
Alexandr Belousov,Without Club,https://img.a.transfermarkt.technology/portrait/small/343921-1629264906.png?lm=1,25,€175k
László Balogh,Marcali VFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Tibor Bokros,Balmazújváros FC,https://img.a.transfermarkt.technology/portrait/small/101618-1507057281.jpg?lm=1,35,-
László Szabó,Soproni VSE,https://img.a.transfermarkt.technology/portrait/small/s_113354_27402_2012_2.jpg?lm=1,34,-
Ilya Patsevich,None,https://img.a.transfermarkt.technology/portrait/small/751933-1671069919.png?lm=1,34,-
Géza Bakró,Szarvasi FC 1905,https://img.a.transfermarkt.technology/portrait/small/s_159181_6049_2010_1.jpg?lm=1,43,-
Ádám Szabó,Airnergy FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Artur Mulyukov,None,https://img.a.transfermarkt.technology/portrait/small/616812-1568705854.png?lm=1,22,-
Aleksandar Alempijevic,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_86105_279_2012_1.jpg?lm=1,35,-
None,None,None,None,None
Attila Busai,USV Kirchschlag/Waldviertel,https://img.a.transfermarkt.technology/portrait/small/134851-1507065149.jpg?lm=1,34,-
RR Talent and More Agency,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Róbert Kiss,VS Dunakeszi,https://img.a.transfermarkt.technology/portrait/small/s_148230_5378_2012_1.jpg?lm=1,35,-
Bence Varga,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_58159_24023_2012_2.jpg?lm=1,33,-
Anton Andreev,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Vsevolod Gruzdev,None,https://img.a.transfermarkt.technology/portrait/small/623234-1551717967.png?lm=1,22,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Danny Edwards,Bamber Bridge FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Dániel Visy,Csornai SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Nikita Gurkov,None,https://img.a.transfermarkt.technology/portrait/small/623258-1555620378.png?lm=1,22,-
None,None,None,None,None
Toby Vickery,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Kornél Fehér,None,https://img.a.transfermarkt.technology/portrait/small/s_162700_27178_2010_1.jpg?lm=1,35,-
Eduard Gavrilov,None,https://img.a.transfermarkt.technology/portrait/small/623257-1555620315.png?lm=1,22,-
Mikhail Izvekov,None,https://img.a.transfermarkt.technology/portrait/small/623262-1555621799.png?lm=1,22,-
Andrey Podgornov,None,https://img.a.transfermarkt.technology/portrait/small/623266-1555621447.png?lm=1,22,-
Máté Kiss,ETO FC Győr ,https://img.a.transfermarkt.technology/portrait/small/74452-1696595290.jpg?lm=1,32,€100k
None,None,None,None,None
Daniil Zaplakhov,None,https://img.a.transfermarkt.technology/portrait/small/623588-1555623967.png?lm=1,22,-
None,None,None,None,None
Krisztián Harangozó,Kondorosi TE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
None,None,None,None,None
László Kormos,MAFC Mezőtúr,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
László Roza,Ceglédi VSE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,51,-
Denis Reshetnikov,None,https://img.a.transfermarkt.technology/portrait/small/623267-1555621935.png?lm=1,22,-
None,None,None,None,None
Artem Vishnyak,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Nikita Nedorezkov,None,https://img.a.transfermarkt.technology/portrait/small/623259-1555620441.png?lm=1,22,-
Jacob Widell Zetterström,Djurgårdens IF,https://img.a.transfermarkt.technology/portrait/small/549440-1548413476.jpg?lm=1,25,€900k
Péter Nagy,SK Vinica,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,52,-
None,None,None,None,None
None,None,None,None,None
Rodion Zhevtyak,Without Club,https://img.a.transfermarkt.technology/portrait/small/615386-1636038214.png?lm=1,21,-
None,None,None,None,None
Péter Miskovics,Barcsi SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
None,None,None,None,None
Artem Rapeyko,Respect Soligorsk,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Lavinius Marca,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Barnabás Banicz,Barcsi SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Roland Mundi,UFC Neckenmarkt,https://img.a.transfermarkt.technology/portrait/small/s_62960_5399_2012_1.jpg?lm=1,35,-
None,None,None,None,None
Gergely Villányi,Üllő SE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Vladimir Kutyrev,None,https://img.a.transfermarkt.technology/portrait/small/623301-1539366553.png?lm=1,23,-
Sergey Itkin,None,https://img.a.transfermarkt.technology/portrait/small/623313-1539367588.png?lm=1,23,-
None,None,None,None,None
Philip Zawadski,Brönshöj Boldklub II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
None,None,None,None,None
Danil Khoroshev,None,https://img.a.transfermarkt.technology/portrait/small/623311-1539367451.png?lm=1,22,-
Tamás Burányi,Koroncó KSSZE,https://img.a.transfermarkt.technology/portrait/small/s_103357_33524_2012_1.jpg?lm=1,34,-
Anton Glukharev,Without Club,https://img.a.transfermarkt.technology/portrait/small/614771-1553946326.png?lm=1,22,-
None,None,None,None,None
Dávid Wittrédi,None,https://img.a.transfermarkt.technology/portrait/small/s_110758_3233_2012_2.jpg?lm=1,36,-
Temirkan Sundukov,Dinamo Makhachkala,https://img.a.transfermarkt.technology/portrait/small/654591-1570211090.png?lm=1,22,€150k
László Komora,Vecsési FC 1911,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
None,None,None,None,None
Anton Tereshchenko,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Attila Nagy,FC Perach,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,48,-
Nikita Valynets,Bumprom Gomel,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€25k
None,None,None,None,None
None,None,None,None,None
Marty Bradley,Ballymacash Rangers,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
None,None,None,None,None
None,None,None,None,None
András Török,Hidasnemeti VSC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
None,None,None,None,None
Ádám Székesi,Lőrinci VSC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Krisztián Folmer,Szigethalom SC,https://img.a.transfermarkt.technology/portrait/small/s_141477_33524_2012_1.jpg?lm=1,38,-
Balázs Králik,Dunavarsányi TE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Nikolay Chernyak,Without Club,https://img.a.transfermarkt.technology/portrait/small/655941-1569130447.png?lm=1,22,-
Timofey Prokopenko,Without Club,https://img.a.transfermarkt.technology/portrait/small/655655-1557705510.png?lm=1,23,-
None,None,None,None,None
Levente Szabó,Fehérvár FC,https://img.a.transfermarkt.technology/portrait/small/342989-1592154192.jpg?lm=1,24,€200k
None,None,None,None,None
Nikolay Radchenko,None,https://img.a.transfermarkt.technology/portrait/small/329731-1545551838.png?lm=1,28,-
Attila Domokos,Sárrétudvari KSE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Márk Felföldi,Szajol KLK,https://img.a.transfermarkt.technology/portrait/small/s_156732_29692_2010_1.jpg?lm=1,33,-
Evgeniy Gremza,FK Lida,https://img.a.transfermarkt.technology/portrait/small/647407-1548538569.png?lm=1,28,€25k
Tibor Minczér,Tállya KSE,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Roland Racskó,Mohácsi TE 1888,https://img.a.transfermarkt.technology/portrait/small/s_110751_5399_2012_1.jpg?lm=1,34,-
None,None,None,None,None
Gábor Simonfalvi,TuS Greinbach,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Nikita Stroev,None,https://img.a.transfermarkt.technology/portrait/small/468930-1553710886.png?lm=1,22,-
Konstantin Baidak,None,https://img.a.transfermarkt.technology/portrait/small/653256-1575203986.png?lm=1,22,-
None,None,None,None,None
Nikita Beletskiy,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Valentin Yurasov,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
DIVINELINKS SPORTS INTERNATIONAL LIMITED,None,None,None,None
Israpil Asadov,None,https://img.a.transfermarkt.technology/portrait/small/651828-1606032286.png?lm=1,22,-
None,None,None,None,None
Gábor Kocsis,Without Club,https://img.a.transfermarkt.technology/portrait/small/103531-1474127915.jpg?lm=1,38,-
Péter Farkas,Veresegyház VSK,https://img.a.transfermarkt.technology/portrait/small/s_141767_6056_2010_2.jpg?lm=1,36,-
Germania Sportagentur GmbH,None,None,None,None
Róbert Varga,Gönyű SE,https://img.a.transfermarkt.technology/portrait/small/s_69107_12423_2012_3.jpg?lm=1,37,-
András Sánta,Ménfőcsanak ESK,https://img.a.transfermarkt.technology/portrait/small/s_57043_25743_2012_1.jpg?lm=1,38,-
Attila Kun,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,74,-
Aleksandar Aleksandrov,Minyor Pernik,https://img.a.transfermarkt.technology/portrait/small/14958-1639244540.png?lm=1,48,-
None,None,None,None,None
